p cnf 11 64
-11 10 -9 0
11 10 -9 0
-11 10 5 0
-11 10 2 0
11 -9 8 0
11 -9 -6 0
-11 -9 3 0
11 -9 -2 0
11 -7 -5 0
11 -7 -2 0
-11 7 2 0
-11 7 -1 0
-11 -7 -1 0
11 6 1 0
-11 5 2 0
-10 9 -5 0
-10 9 2 0
-10 -9 1 0
10 8 -6 0
10 8 -5 0
-10 -7 -4 0
10 -7 -3 0
10 7 2 0
10 7 -2 0
-10 7 1 0
-10 7 -1 0
-10 6 5 0
10 6 -1 0
-10 5 -1 0
10 4 3 0
-10 4 3 0
-9 8 5 0
-9 8 -4 0
-9 -7 5 0
9 7 2 0
-9 -7 1 0
9 -6 -5 0
-9 -6 4 0
-9 -6 -3 0
9 5 -3 0
9 4 1 0
9 -3 -1 0
-8 -7 6 0
-8 -7 -5 0
-8 -6 -3 0
8 6 -2 0
-8 5 -4 0
-8 -5 -4 0
-8 5 2 0
-8 -5 1 0
8 4 2 0
-8 4 -2 0
-8 4 1 0
-8 -3 1 0
-7 6 5 0
-7 6 -4 0
7 -5 -4 0
-7 5 -1 0
-6 5 3 0
-6 -5 -2 0
-6 -2 -1 0
5 4 3 0
-5 4 1 0
5 3 -1 0
