p cnf 15 64
15 14 -8 0
15 -14 2 0
-15 -13 -8 0
-15 -13 3 0
-15 12 11 0
15 -11 8 0
-15 11 3 0
-15 9 2 0
-15 -9 1 0
-15 8 -1 0
15 7 -5 0
15 2 1 0
14 13 -11 0
14 12 -7 0
14 -12 1 0
14 -11 9 0
14 -11 -4 0
-14 10 3 0
14 -10 3 0
-14 -10 1 0
-14 -8 5 0
14 -8 2 0
-14 7 4 0
-14 7 -4 0
14 7 4 0
14 7 3 0
14 7 -2 0
-14 2 1 0
-13 -12 -8 0
13 -11 -1 0
13 10 3 0
-13 -9 -8 0
-13 9 3 0
13 -7 -1 0
-13 5 2 0
12 -11 8 0
-12 -10 7 0
-12 10 -4 0
-12 -10 -4 0
-12 -10 -3 0
12 -9 -2 0
-12 8 2 0
-12 8 -1 0
-12 -6 2 0
12 3 1 0
11 10 9 0
11 -8 -4 0
-11 7 5 0
11 -3 -2 0
-10 -8 3 0
10 -6 2 0
10 -5 -3 0
10 -5 1 0
-10 -5 -1 0
-10 4 3 0
9 7 -4 0
9 -6 3 0
-9 -3 2 0
-9 3 1 0
8 -7 4 0
7 -6 -2 0
7 -4 3 0
-7 -2 -1 0
4 -3 -2 0
