p cnf 11 51
11 -10 6 0
11 10 1 0
-11 9 6 0
-11 9 1 0
-11 8 2 0
11 6 2 0
11 -5 4 0
-11 4 1 0
11 -3 2 0
10 -9 -8 0
-10 9 -3 0
-10 -8 4 0
10 -8 -4 0
10 -8 4 0
-10 6 -5 0
10 -6 -3 0
10 -6 2 0
-10 -5 -4 0
10 3 1 0
9 8 -6 0
-9 -8 2 0
-9 -8 -1 0
9 -7 -3 0
9 5 1 0
-9 3 -1 0
-8 -7 3 0
8 -7 3 0
-8 -7 -2 0
8 -7 -2 0
8 -7 1 0
8 -6 -1 0
8 -5 -4 0
8 3 -2 0
-7 -6 -5 0
-7 -6 1 0
7 6 1 0
-7 -5 -4 0
7 5 2 0
-7 -4 2 0
7 -3 2 0
-7 3 1 0
-7 -2 -1 0
-6 -5 -4 0
6 -5 -3 0
6 -5 3 0
-5 -4 2 0
-4 -3 -2 0
-4 3 -1 0
4 -2 1 0
3 -2 -1 0
-3 -2 -1 0
