p cnf 15 101
15 14 12 0
-15 -14 12 0
-15 -14 -7 0
-15 14 -6 0
15 -14 3 0
15 14 2 0
15 14 1 0
15 13 -7 0
-15 -13 -2 0
15 -13 -2 0
15 -12 -4 0
15 -8 -4 0
-15 -7 3 0
15 6 -2 0
15 -5 4 0
-15 5 2 0
-14 -13 12 0
-14 -13 -7 0
14 -13 -6 0
-14 13 -3 0
14 12 11 0
-14 12 10 0
14 12 -9 0
14 -12 -7 0
-14 11 9 0
14 11 -4 0
-14 -10 -7 0
14 10 -6 0
14 -10 5 0
14 10 5 0
14 9 -6 0
-14 9 -1 0
14 8 5 0
-14 -8 4 0
14 7 1 0
14 6 3 0
-14 -5 2 0
14 4 -3 0
-13 -12 -9 0
-13 -12 -8 0
13 -12 5 0
-13 -12 -3 0
13 -11 7 0
-13 11 3 0
13 11 1 0
13 10 5 0
-13 9 3 0
-13 -8 -5 0
13 -8 1 0
13 7 -6 0
-13 5 -4 0
13 -5 2 0
-13 4 -1 0
-12 11 7 0
12 -10 1 0
-12 9 -6 0
12 -9 -1 0
-12 -8 6 0
-12 8 -1 0
12 -8 1 0
12 -7 3 0
-12 -7 2 0
-12 -7 -2 0
-12 6 -2 0
-12 -6 1 0
12 4 2 0
11 -10 5 0
11 -9 -5 0
-11 -9 -5 0
-11 8 -7 0
-11 -8 7 0
11 8 -4 0
-11 -8 4 0
11 8 2 0
11 -7 -2 0
11 -5 -2 0
11 -4 -1 0
-11 2 1 0
10 -8 -3 0
10 -8 -1 0
-10 -7 1 0
-10 6 -4 0
-10 -3 -1 0
9 -8 -4 0
9 7 5 0
-9 7 2 0
-9 6 1 0
9 4 -1 0
9 -3 -1 0
-8 7 -5 0
8 -7 4 0
8 -5 -2 0
-7 5 -2 0
-7 -5 1 0
-7 3 1 0
7 2 1 0
-6 5 -3 0
6 4 3 0
-6 -4 1 0
-4 3 1 0
-3 2 -1 0
