p cnf 13 60
13 11 -8 0
13 -11 3 0
-13 -11 1 0
13 10 -6 0
-13 -9 -8 0
-13 9 4 0
-13 8 -4 0
13 8 1 0
-13 -8 1 0
-13 -6 -1 0
-13 4 -2 0
-12 -10 8 0
-12 10 7 0
-12 10 3 0
-12 -9 -2 0
-12 8 -6 0
12 -7 -6 0
-12 -5 -3 0
11 -10 -8 0
-11 10 2 0
11 -10 2 0
-11 9 -8 0
-11 -9 -2 0
11 7 4 0
-11 5 -4 0
11 -5 -2 0
11 4 -2 0
-11 4 2 0
11 4 -1 0
-11 -4 1 0
10 9 -6 0
-10 -9 -5 0
-10 9 2 0
-10 8 -3 0
-10 6 -2 0
10 6 -1 0
10 5 1 0
10 -4 2 0
-10 2 1 0
9 -8 -6 0
9 8 -6 0
-9 -7 6 0
-9 -5 4 0
-9 -5 2 0
9 -4 3 0
9 4 2 0
9 3 -1 0
-9 3 -1 0
8 6 -1 0
-8 5 2 0
-8 -2 1 0
7 -6 -5 0
-7 6 -2 0
7 6 1 0
7 -5 1 0
-7 3 2 0
-7 3 -2 0
6 5 4 0
-6 3 -1 0
-5 4 2 0
