p cnf 15 48
15 14 8 0
-15 14 -1 0
15 -13 4 0
-15 12 7 0
15 10 -9 0
-15 -8 -5 0
-15 8 -4 0
-15 -8 -1 0
-15 -4 -2 0
14 -13 8 0
14 -12 2 0
-14 -10 3 0
-14 -9 -5 0
14 -3 -1 0
13 -12 -11 0
-13 -12 8 0
13 -12 -4 0
-13 11 -7 0
-13 11 -6 0
-13 8 7 0
-13 8 -4 0
-13 -6 3 0
-13 -4 -1 0
-12 11 6 0
-12 9 6 0
12 9 1 0
-12 6 4 0
12 -6 -1 0
12 5 -1 0
-11 -10 7 0
11 -6 -1 0
-10 -9 6 0
-10 -9 4 0
-10 9 -1 0
-10 -8 -6 0
10 -7 -5 0
-10 5 -4 0
-10 4 -1 0
-10 -4 -1 0
-9 7 5 0
-9 6 3 0
9 -3 -2 0
9 3 2 0
-8 5 3 0
7 3 2 0
6 -5 2 0
6 4 -1 0
-6 -3 -2 0
