p cnf 13 69
-13 12 -10 0
13 -12 -5 0
13 -11 6 0
-13 11 -6 0
13 10 7 0
-13 -10 6 0
-13 -10 5 0
13 10 4 0
-13 9 3 0
13 9 -2 0
13 -9 2 0
13 -8 -7 0
-13 -8 2 0
13 -7 5 0
13 -7 3 0
-13 -7 -2 0
-13 6 4 0
-13 6 -4 0
-13 -6 -4 0
-13 -4 2 0
-13 -3 -1 0
-12 11 4 0
12 11 3 0
-12 9 7 0
-12 9 4 0
-12 8 7 0
-12 -7 -1 0
-12 5 2 0
12 5 -1 0
-12 3 -1 0
11 -10 9 0
11 10 9 0
-11 10 -8 0
-11 9 -6 0
11 9 1 0
11 -8 3 0
-11 -7 -5 0
11 -7 -4 0
-11 7 -4 0
-11 6 4 0
-11 -6 3 0
11 -5 -4 0
11 -4 -2 0
11 3 -2 0
11 -2 1 0
10 8 7 0
10 -8 3 0
10 -7 -6 0
-10 -7 -4 0
-10 -7 -1 0
-10 2 1 0
9 -7 -2 0
9 6 4 0
9 -5 -4 0
-9 -5 -3 0
9 -2 1 0
-8 -7 6 0
-8 -7 4 0
8 5 -3 0
-8 -3 -1 0
7 5 -2 0
6 5 1 0
-6 -4 -3 0
6 4 -1 0
-6 3 1 0
-6 -2 1 0
5 -4 3 0
5 4 -1 0
5 3 2 0
