p cnf 15 119
-15 14 9 0
15 14 4 0
15 14 -4 0
-15 13 -11 0
-15 13 8 0
-15 13 -6 0
15 -12 10 0
15 -11 8 0
-15 -11 4 0
-15 11 4 0
15 -11 3 0
-15 10 9 0
15 -10 -4 0
-15 10 -2 0
-15 -10 2 0
15 -10 1 0
-15 -9 -6 0
15 9 3 0
15 -8 -7 0
15 8 7 0
-15 -7 -6 0
15 7 3 0
-15 -6 -5 0
15 -5 2 0
-15 -5 -2 0
-15 -4 -2 0
15 -3 -1 0
-15 2 1 0
14 13 -12 0
-14 13 10 0
-14 -13 8 0
-14 -13 -8 0
-14 -13 3 0
-14 13 2 0
14 13 -2 0
-14 13 -1 0
14 12 -6 0
-14 -12 5 0
14 -12 3 0
-14 11 -2 0
-14 11 1 0
-14 10 -4 0
14 -9 6 0
-14 -8 -5 0
14 -7 -5 0
14 6 -4 0
-14 5 4 0
-14 -3 2 0
14 3 -2 0
13 -12 6 0
-13 11 6 0
13 10 -9 0
-13 -10 5 0
-13 -10 -3 0
13 9 2 0
-13 8 -4 0
-13 -8 -3 0
13 -8 3 0
-13 -7 -5 0
-13 -6 3 0
-13 -3 1 0
-12 11 -8 0
-12 11 5 0
12 -11 3 0
-12 11 2 0
12 -10 5 0
-12 -9 -2 0
12 -8 -5 0
-12 -8 -3 0
-12 -8 -1 0
12 -7 4 0
12 -7 -4 0
-12 6 -1 0
12 -5 -3 0
-12 -4 -2 0
11 9 -7 0
-11 9 -7 0
-11 -8 7 0
-11 8 2 0
-11 -8 2 0
-11 -7 -3 0
11 6 4 0
11 6 2 0
11 -6 -2 0
-11 5 -1 0
-11 4 -1 0
10 -9 -7 0
-10 -9 5 0
-10 -8 -5 0
10 8 3 0
10 -8 1 0
10 7 -6 0
-10 7 -5 0
10 7 -2 0
-10 7 -2 0
-10 -7 1 0
-10 -6 -3 0
-10 5 4 0
10 5 -3 0
-10 4 -1 0
-10 -3 -1 0
-9 -7 -6 0
-9 -7 -2 0
-9 6 -4 0
9 -6 -1 0
9 -4 -2 0
-9 3 -1 0
-8 -7 -4 0
8 -7 3 0
-8 5 -4 0
8 -5 1 0
-7 5 2 0
7 5 -2 0
6 5 4 0
-6 -4 3 0
-6 -3 1 0
5 -4 -2 0
5 -3 1 0
-5 -2 1 0
