p cnf 13 63
13 -12 -4 0
-13 -12 -3 0
13 12 -3 0
13 -12 -1 0
13 -11 -9 0
-13 11 -6 0
-13 -11 1 0
-13 -10 5 0
-13 -9 -4 0
-13 8 -4 0
-13 -7 5 0
13 7 -2 0
-12 11 -9 0
12 11 -8 0
-12 -10 3 0
12 10 -1 0
12 9 8 0
-12 9 4 0
-12 9 -4 0
-12 9 -3 0
-12 -7 -4 0
12 -7 -4 0
-12 -7 -1 0
-12 -5 4 0
-12 5 4 0
-12 -5 3 0
-11 -10 9 0
11 10 -3 0
-11 -9 6 0
-11 9 6 0
11 -9 2 0
11 9 -2 0
11 6 -1 0
11 5 3 0
-11 5 -2 0
11 3 2 0
-11 2 -1 0
-10 9 5 0
10 9 -4 0
10 -9 -3 0
10 -8 4 0
-10 6 5 0
10 6 -5 0
-9 -8 -2 0
9 5 1 0
-8 -7 -6 0
-8 -7 5 0
8 -7 5 0
8 7 -2 0
-8 7 -1 0
8 -6 -4 0
-8 6 1 0
8 4 2 0
-7 -6 5 0
7 -6 3 0
-7 -6 1 0
7 5 4 0
-7 5 2 0
-7 -4 3 0
6 -3 -2 0
6 -2 -1 0
-5 4 -2 0
3 -2 -1 0
