p cnf 15 81
15 14 -7 0
15 13 3 0
-15 -12 7 0
-15 -11 -9 0
-15 -11 -5 0
15 -11 -2 0
15 -9 -1 0
15 9 -1 0
15 -8 -4 0
-15 -7 6 0
-15 -3 -1 0
-14 13 -2 0
-14 12 11 0
14 12 10 0
-14 12 8 0
14 12 -6 0
14 -12 5 0
14 -12 -3 0
-14 11 -4 0
-14 -9 7 0
14 -8 2 0
14 -8 1 0
14 -7 -6 0
14 7 5 0
-14 -7 4 0
-14 -4 -1 0
-13 12 -11 0
-13 12 2 0
-13 -11 -2 0
13 10 -7 0
13 -10 -5 0
-13 10 -2 0
-13 9 -2 0
13 8 5 0
13 8 -1 0
-13 7 3 0
-13 -7 -2 0
13 6 -3 0
-13 6 -3 0
-13 -4 2 0
12 11 -7 0
-12 11 2 0
12 11 1 0
-12 -10 9 0
-12 8 7 0
-12 8 -6 0
12 8 4 0
-12 -7 -5 0
-12 7 -5 0
12 -7 1 0
-12 -6 -5 0
12 6 -1 0
12 -5 3 0
-12 -5 2 0
12 -5 2 0
-12 -3 -2 0
11 -10 -8 0
-11 -9 -4 0
-11 9 2 0
11 -8 -7 0
11 8 -5 0
-11 -8 -4 0
11 7 -5 0
-11 -6 -3 0
-10 9 8 0
10 6 5 0
10 5 -3 0
10 -5 -3 0
-10 5 1 0
-10 3 2 0
-9 -7 -3 0
-9 6 5 0
9 5 1 0
-8 6 -4 0
8 4 -3 0
-8 -3 -2 0
8 -3 1 0
7 6 -2 0
-7 -5 2 0
6 -4 1 0
6 -3 -2 0
