p cnf 15 47
-15 -13 12 0
-15 -10 7 0
-15 9 -8 0
15 -9 -2 0
-15 -8 -3 0
15 -7 -6 0
-15 -7 -6 0
-15 -6 3 0
-15 6 1 0
14 -13 -5 0
-14 -13 -1 0
14 -12 -10 0
14 -12 -9 0
-14 -11 -9 0
14 11 7 0
14 9 -4 0
-14 -7 -3 0
14 -7 -2 0
-14 -6 5 0
-13 -11 -3 0
13 -10 7 0
-13 -9 5 0
13 9 -4 0
13 -9 1 0
-13 -8 1 0
-13 5 4 0
12 11 4 0
-12 11 4 0
12 8 5 0
12 -7 -4 0
-12 5 -4 0
11 -6 5 0
11 4 -1 0
11 2 1 0
11 -2 1 0
10 -5 4 0
-10 -3 2 0
9 -8 -2 0
-9 -7 -4 0
-9 -7 1 0
9 3 -1 0
8 7 3 0
-7 -6 -4 0
7 5 -1 0
6 5 -2 0
6 4 -3 0
5 3 2 0
