p cnf 15 78
15 14 -11 0
15 14 -5 0
15 13 2 0
15 12 -11 0
15 -12 9 0
-15 -12 -4 0
15 12 -1 0
15 -11 9 0
15 -11 4 0
-15 9 -6 0
15 9 -5 0
15 -9 -5 0
-15 8 7 0
-15 7 5 0
15 6 -2 0
-15 -5 4 0
-15 -5 -4 0
15 -4 -3 0
-14 -13 11 0
14 12 8 0
14 11 7 0
-14 10 4 0
14 -10 -2 0
-14 10 2 0
-14 7 6 0
-14 7 4 0
-14 7 2 0
14 -6 -2 0
-14 -5 2 0
-14 5 1 0
-13 12 8 0
13 -12 -5 0
13 12 -1 0
13 -10 -8 0
-13 -8 3 0
-13 8 -1 0
13 6 -2 0
12 -11 9 0
-12 11 -9 0
-12 11 -8 0
12 -11 2 0
-12 -10 2 0
12 9 6 0
-12 9 3 0
-12 9 -1 0
12 9 -1 0
12 -7 -6 0
-12 -7 4 0
12 6 -4 0
12 -6 -4 0
-12 6 -4 0
12 -6 -2 0
12 -5 3 0
11 10 -1 0
-11 9 -6 0
11 9 -5 0
11 -8 -5 0
10 -9 5 0
-10 8 6 0
10 7 -4 0
10 -7 1 0
10 6 2 0
10 5 -4 0
10 4 3 0
9 8 7 0
9 -8 -3 0
-9 8 -1 0
-9 -6 5 0
-8 -7 -5 0
8 -6 -3 0
8 -5 -3 0
8 -4 -3 0
-7 5 3 0
-7 5 1 0
7 2 -1 0
6 -3 -2 0
4 -3 2 0
-4 2 -1 0
