p cnf 14 115
14 13 12 0
14 13 -12 0
-14 13 -7 0
14 -12 5 0
-14 12 -4 0
14 11 7 0
-14 -11 6 0
-14 11 1 0
14 -9 6 0
14 8 -7 0
14 -8 -2 0
14 -6 -5 0
14 6 4 0
14 6 -3 0
-14 -4 -3 0
14 -3 -1 0
-14 2 1 0
-13 12 -11 0
-13 -12 9 0
-13 -12 6 0
-13 12 6 0
13 11 2 0
-13 -10 -7 0
13 10 -6 0
13 10 -3 0
13 10 3 0
13 -10 2 0
-13 -10 2 0
-13 9 -3 0
-13 8 -6 0
13 -8 5 0
-13 5 -3 0
-13 3 -2 0
13 2 1 0
-12 11 6 0
12 -11 5 0
12 -11 4 0
12 -10 4 0
12 10 -1 0
12 -9 -7 0
12 9 -7 0
12 9 -5 0
12 9 -4 0
-12 -8 2 0
12 -7 -4 0
-12 7 -2 0
-12 -7 1 0
12 5 1 0
12 -4 1 0
-12 -4 1 0
11 -9 -8 0
-11 -9 -7 0
-11 9 7 0
-11 -9 -6 0
11 8 6 0
-11 -8 -3 0
-11 8 -3 0
-11 8 2 0
-11 7 2 0
11 -7 1 0
-11 -6 -5 0
11 6 -3 0
-11 6 1 0
-11 -5 3 0
-11 5 -1 0
-11 -3 -2 0
-11 2 -1 0
-11 -2 -1 0
-10 -9 -6 0
10 -9 -3 0
-10 -9 -2 0
10 8 6 0
10 -8 -6 0
10 -8 -5 0
-10 -8 3 0
10 -8 1 0
-10 -7 -5 0
10 -7 5 0
-10 -7 3 0
-10 6 -5 0
-10 -4 -3 0
-10 3 2 0
10 2 1 0
9 -8 7 0
9 7 6 0
9 -7 5 0
9 7 -4 0
9 6 -4 0
-9 6 -4 0
-9 6 -2 0
9 -5 -4 0
-9 -5 1 0
9 4 3 0
-8 7 -5 0
-8 -7 3 0
8 7 2 0
8 5 4 0
-8 -5 1 0
8 4 3 0
8 3 2 0
8 2 1 0
-8 2 -1 0
-7 6 5 0
7 6 4 0
7 6 -2 0
7 4 -3 0
-7 2 1 0
-7 -2 1 0
-6 -5 4 0
5 -4 3 0
5 4 3 0
5 -3 -2 0
4 3 -1 0
4 -3 1 0
-4 2 1 0
