p cnf 15 53
15 13 -7 0
15 -12 8 0
15 -12 -7 0
15 12 -7 0
15 -12 -1 0
15 -11 -6 0
15 -11 3 0
-15 -11 3 0
-15 -9 -4 0
-15 9 4 0
15 8 1 0
-15 -3 1 0
-14 13 8 0
-14 11 7 0
14 10 3 0
14 8 4 0
-14 -7 2 0
14 6 5 0
-14 -4 -1 0
14 -4 1 0
13 -12 -3 0
-13 -10 6 0
13 -10 4 0
13 9 7 0
-13 9 -4 0
-13 -8 -7 0
-13 -3 -1 0
12 9 2 0
-12 3 1 0
11 -10 8 0
-11 10 6 0
-11 10 1 0
-11 9 -6 0
-11 8 -7 0
-11 7 -4 0
11 -7 2 0
11 6 2 0
-11 4 3 0
10 -8 -1 0
-10 6 2 0
-10 -4 -1 0
-9 7 1 0
9 6 5 0
9 5 3 0
-9 -3 2 0
9 2 1 0
-8 7 5 0
7 -5 -1 0
7 3 -1 0
-6 5 -4 0
6 -4 1 0
-5 3 -1 0
-4 -3 -1 0
