p cnf 13 61
-13 12 4 0
-13 11 2 0
13 -11 -2 0
-13 -10 9 0
-13 -10 -7 0
-13 -10 3 0
13 -9 8 0
-13 -8 4 0
-13 4 3 0
13 -4 1 0
-12 -11 -6 0
-12 -10 3 0
12 10 3 0
12 10 2 0
-12 9 1 0
12 -8 2 0
-12 8 -2 0
-12 7 -6 0
12 -7 5 0
-12 -5 -2 0
12 5 1 0
-12 -2 1 0
11 10 6 0
-11 10 -4 0
11 -10 -3 0
-11 -9 1 0
11 -9 1 0
11 -8 4 0
-11 -7 6 0
11 -6 -1 0
11 -5 1 0
-11 -4 3 0
-10 9 8 0
10 9 4 0
-10 -8 -6 0
10 8 -3 0
10 8 1 0
10 7 6 0
-10 7 -4 0
-10 7 -3 0
10 6 4 0
9 -8 6 0
-9 8 -5 0
-9 -8 5 0
-9 -7 6 0
9 7 -1 0
9 -7 1 0
9 -5 -1 0
9 4 -1 0
9 -3 -2 0
8 7 6 0
8 -7 2 0
8 -7 -1 0
8 2 -1 0
6 -5 3 0
-6 4 1 0
-6 -3 -2 0
6 -2 -1 0
6 2 -1 0
4 -3 2 0
3 2 -1 0
