p cnf 10 96
-10 9 -8 0
10 9 -7 0
10 9 7 0
-10 9 -6 0
-10 -9 -5 0
10 -9 4 0
10 9 -3 0
-10 -8 -5 0
-10 -8 -4 0
10 -8 -4 0
-10 8 4 0
-10 7 2 0
-10 7 1 0
-10 7 -1 0
-10 -7 1 0
-10 6 5 0
10 -6 -2 0
10 -5 -4 0
10 5 4 0
-10 5 4 0
10 5 3 0
-10 -4 3 0
10 -4 2 0
10 -4 1 0
-10 -2 1 0
10 -2 1 0
-9 -8 7 0
9 8 3 0
-9 -8 3 0
9 -7 6 0
-9 -7 -5 0
-9 7 2 0
9 7 -2 0
-9 6 5 0
-9 -6 -5 0
9 -5 -2 0
-9 -5 2 0
9 -5 1 0
-9 -4 3 0
9 4 -3 0
-9 -4 1 0
9 -4 -1 0
9 3 -2 0
9 -3 2 0
9 -3 1 0
9 -2 1 0
-9 -2 1 0
-8 -7 -6 0
8 7 2 0
-8 7 2 0
8 -7 -2 0
-8 -7 2 0
8 -7 2 0
-8 -6 2 0
8 -6 -2 0
-8 -5 2 0
-8 -5 1 0
-8 5 1 0
8 -4 3 0
8 4 3 0
-8 4 2 0
-8 -4 -1 0
8 4 -1 0
-8 3 -1 0
7 -6 4 0
7 6 -4 0
7 6 -1 0
-7 -5 4 0
7 5 -4 0
-7 -5 -3 0
-7 -5 -1 0
-7 3 2 0
-7 3 -2 0
7 3 2 0
7 -3 -2 0
-7 -2 -1 0
-7 2 -1 0
6 5 -3 0
6 5 -2 0
-6 -5 1 0
-6 4 -3 0
-6 -4 -1 0
-6 3 -2 0
6 2 1 0
5 4 -3 0
-5 -4 3 0
-5 4 2 0
-5 4 -1 0
5 -4 -1 0
5 4 -1 0
-5 -3 2 0
5 -3 -1 0
-5 2 -1 0
-4 3 -1 0
-4 2 1 0
3 2 1 0
