p cnf 13 83
-13 12 10 0
-13 12 -7 0
-13 -12 -6 0
13 12 -6 0
-13 -12 3 0
13 -11 6 0
13 -11 -6 0
13 -10 -5 0
-13 -9 7 0
-13 9 -1 0
-13 8 -5 0
13 -7 5 0
13 -7 -2 0
-13 7 -2 0
13 6 -3 0
-13 -5 -4 0
-13 4 3 0
13 -4 2 0
-13 2 1 0
12 11 5 0
-12 -10 6 0
-12 10 4 0
-12 9 8 0
-12 9 -7 0
-12 -9 3 0
-12 -8 -7 0
-12 -8 -5 0
12 8 -1 0
-12 -7 4 0
-12 -7 -4 0
12 -7 1 0
12 6 2 0
12 -5 -4 0
11 10 -4 0
-11 -10 3 0
-11 -9 -6 0
-11 9 -5 0
-11 -9 4 0
11 8 -5 0
-11 8 -3 0
-11 7 -2 0
-11 -6 3 0
11 6 3 0
-11 -5 -3 0
-11 3 2 0
10 -9 -8 0
-10 9 -6 0
-10 -9 3 0
10 -8 -5 0
10 -7 4 0
-10 7 -3 0
-10 7 3 0
-10 7 1 0
-10 6 5 0
10 6 3 0
10 6 -2 0
-10 -5 3 0
-10 -4 2 0
-10 -4 1 0
10 3 -1 0
10 -2 1 0
-9 8 -5 0
9 -8 1 0
9 -7 6 0
-9 -6 -3 0
-9 -6 2 0
9 6 -1 0
-9 -4 3 0
9 4 -1 0
9 -3 -2 0
-8 6 5 0
-8 5 -3 0
7 6 -2 0
-7 -4 3 0
7 -4 2 0
-7 -2 1 0
-6 -4 3 0
-5 -4 2 0
-5 4 -1 0
-5 -4 -1 0
-5 -2 -1 0
5 2 -1 0
-4 -3 -2 0
