p cnf 10 117
10 9 8 0
-10 -9 -7 0
-10 -9 -6 0
-10 -9 5 0
-10 -9 -5 0
-10 9 2 0
-10 -9 -2 0
-10 9 1 0
10 -9 -1 0
10 8 5 0
-10 8 2 0
10 -8 1 0
-10 7 6 0
-10 7 -6 0
-10 7 -4 0
-10 7 4 0
10 7 1 0
10 -7 -1 0
10 -6 4 0
-10 6 -2 0
10 -5 4 0
-10 -5 3 0
-10 -5 2 0
-10 5 -1 0
-10 4 2 0
10 4 -2 0
10 -3 2 0
9 -8 6 0
-9 8 -2 0
-9 -8 1 0
9 8 1 0
-9 7 -5 0
9 -7 -5 0
-9 -7 -5 0
9 -7 -4 0
9 7 -3 0
-9 -6 -5 0
-9 6 4 0
9 6 3 0
-9 6 3 0
-9 -6 -3 0
-9 6 2 0
-9 6 -1 0
9 -5 4 0
-9 5 4 0
9 5 -3 0
-9 -5 -2 0
-9 -5 2 0
9 -5 2 0
9 -5 -1 0
-9 -4 -3 0
9 4 3 0
-9 4 -2 0
9 -4 -1 0
9 -3 2 0
9 -3 -2 0
-9 3 1 0
9 -2 -1 0
-9 -2 1 0
8 7 -6 0
8 -7 6 0
-8 7 -5 0
8 7 -5 0
8 7 5 0
-8 7 5 0
8 7 -3 0
8 6 3 0
-8 6 3 0
8 6 -2 0
-8 -5 -4 0
-8 5 -4 0
8 -5 -4 0
-8 2 -1 0
-8 -2 1 0
8 2 1 0
-7 6 -5 0
-7 -6 -5 0
-7 -6 3 0
-7 -6 -2 0
7 -6 -2 0
-7 6 2 0
-7 -5 -4 0
-7 5 2 0
-7 5 -2 0
-7 -4 -3 0
7 -4 3 0
7 4 2 0
7 4 -1 0
-7 3 1 0
7 3 -1 0
6 5 -4 0
6 -5 -4 0
-6 -5 2 0
6 -5 -2 0
6 5 2 0
-6 5 -2 0
-6 -5 -1 0
-6 -3 2 0
6 3 1 0
6 -3 1 0
-6 -2 1 0
6 2 1 0
5 -4 -3 0
5 4 -1 0
-5 4 1 0
5 -3 2 0
5 3 -2 0
-5 -3 1 0
5 -2 -1 0
4 -3 -2 0
-4 -2 -1 0
-4 2 -1 0
-4 -2 1 0
3 2 1 0
-3 -2 1 0
3 -2 -1 0
-3 2 -1 0
