p cnf 15 71
15 14 11 0
-15 -14 -9 0
-15 -14 5 0
-15 -14 -5 0
15 -14 2 0
-15 13 2 0
15 12 -10 0
15 -10 -5 0
15 9 -6 0
-15 -7 5 0
15 7 -4 0
-14 13 5 0
-14 12 7 0
14 12 -3 0
14 11 8 0
14 -11 -7 0
14 11 7 0
-14 11 4 0
14 11 -4 0
-14 -10 1 0
14 -9 -7 0
14 -8 4 0
-14 -6 3 0
-14 -3 -2 0
-14 -3 -1 0
14 2 1 0
-14 -2 -1 0
13 12 -10 0
-13 -11 5 0
13 10 4 0
-13 -10 -1 0
-13 -8 7 0
13 8 5 0
13 7 -3 0
13 -6 -4 0
-13 5 -1 0
12 -10 9 0
12 -10 3 0
-12 9 -4 0
-12 6 5 0
-12 6 4 0
12 -6 1 0
11 10 9 0
-11 -10 3 0
11 8 -5 0
11 -8 5 0
11 -8 -4 0
-11 -7 -1 0
-11 -6 -5 0
11 -6 3 0
11 -5 -4 0
11 -5 -1 0
-10 9 -2 0
10 -9 1 0
-10 -7 -1 0
10 -5 -1 0
10 -4 3 0
-9 8 -7 0
9 -8 -5 0
-9 8 -1 0
-9 7 -6 0
9 5 2 0
9 2 1 0
8 6 4 0
-7 -6 -4 0
-6 5 -4 0
6 -3 2 0
6 -3 1 0
6 -2 1 0
-4 -3 1 0
-3 -2 1 0
