p cnf 15 73
-15 -14 -3 0
-15 -11 8 0
15 -11 7 0
-15 -11 -1 0
15 9 -3 0
15 8 5 0
15 -8 1 0
-15 7 3 0
15 -4 -1 0
-15 -4 -1 0
15 3 2 0
15 3 -2 0
14 13 -11 0
14 13 11 0
14 -13 5 0
14 12 4 0
-14 12 -2 0
-14 11 -3 0
14 -10 -6 0
-14 10 5 0
-14 9 -3 0
-14 -9 1 0
-14 -8 7 0
-14 7 -4 0
14 7 -2 0
-14 7 2 0
14 6 -5 0
-14 5 -1 0
13 11 9 0
-13 -11 7 0
-13 -11 -6 0
-13 10 8 0
-13 -10 -1 0
-13 -9 5 0
13 -9 -2 0
13 7 6 0
-13 -6 4 0
-13 -4 -1 0
-13 -3 -1 0
-12 -11 -7 0
-12 -11 -6 0
-12 11 3 0
-12 -10 2 0
12 -10 1 0
12 -9 -8 0
12 -9 -2 0
12 -9 1 0
12 -3 2 0
11 9 -8 0
11 9 -4 0
11 8 5 0
11 6 -4 0
-11 -3 2 0
-10 -9 -6 0
-10 -8 -4 0
-10 -8 -3 0
10 -8 -3 0
10 6 -2 0
-10 5 2 0
-10 5 -1 0
-9 8 7 0
9 -8 -6 0
9 -7 4 0
9 -6 -1 0
8 -6 -4 0
7 6 -4 0
7 5 -2 0
-7 4 -1 0
-6 -4 2 0
-6 4 2 0
-6 4 -1 0
6 3 2 0
-5 -3 2 0
