p cnf 13 57
-13 12 10 0
13 -12 -4 0
13 -12 -1 0
-13 -12 1 0
13 -11 -8 0
-13 11 -7 0
13 10 5 0
-13 10 -5 0
13 10 -3 0
13 10 -1 0
-13 -10 -1 0
-13 -8 6 0
-13 -7 2 0
-13 -6 -1 0
13 2 -1 0
12 11 -9 0
12 -11 2 0
12 -10 -3 0
-12 9 -8 0
-12 -9 -8 0
12 9 -3 0
-12 8 -1 0
12 -7 2 0
-12 -5 4 0
-12 4 -3 0
-12 2 1 0
-11 -10 -7 0
-11 9 -1 0
-11 -9 -1 0
-11 8 -3 0
-11 8 -2 0
-10 9 -6 0
10 8 -7 0
10 -8 -2 0
-10 -8 -1 0
10 7 -6 0
10 -7 -4 0
-10 -5 -2 0
-10 -2 -1 0
10 2 -1 0
-9 8 -7 0
9 -8 5 0
-9 -8 -4 0
9 -8 2 0
9 -7 -6 0
-9 3 1 0
-8 7 4 0
8 7 -1 0
-8 -6 -5 0
8 6 -4 0
-8 -6 1 0
-8 5 4 0
8 5 -3 0
7 -6 5 0
-7 -6 -5 0
5 -4 3 0
-4 -3 -1 0
