p cnf 13 68
-13 -12 9 0
-13 -12 -8 0
-13 -11 -8 0
13 11 -7 0
13 11 -6 0
-13 -11 -3 0
-13 -11 3 0
13 11 -3 0
-13 -10 6 0
13 10 -3 0
-13 9 -7 0
-13 -8 1 0
-13 -6 2 0
-13 -6 -1 0
-13 -6 1 0
13 4 2 0
-13 2 -1 0
12 -11 9 0
12 11 -7 0
12 11 -2 0
12 -9 2 0
12 -8 5 0
12 8 -4 0
-12 -8 -4 0
12 8 -1 0
12 7 -5 0
-12 -7 1 0
-12 6 4 0
-12 6 -2 0
-12 -5 2 0
11 10 7 0
-11 -7 5 0
-11 -7 -3 0
11 -7 -2 0
11 4 -3 0
-10 -9 -8 0
-10 9 8 0
10 9 -1 0
-10 -8 -6 0
10 8 1 0
-10 -7 -2 0
-10 6 2 0
10 -5 -4 0
-10 5 4 0
10 -5 -3 0
10 4 3 0
-10 3 -2 0
-9 8 7 0
9 -8 5 0
-9 -7 -4 0
-9 7 -4 0
9 7 -4 0
9 3 2 0
8 7 -4 0
-8 -6 2 0
-8 -5 -4 0
-8 4 1 0
8 -2 1 0
7 6 -2 0
-7 -6 1 0
-7 -5 -1 0
-7 4 -2 0
-7 -3 -2 0
-7 -3 -1 0
-6 5 -4 0
6 -5 -1 0
4 -2 -1 0
-3 2 1 0
