p cnf 13 53
-13 -11 -2 0
-13 11 1 0
-13 10 -9 0
13 10 2 0
-13 9 8 0
13 -9 3 0
13 9 2 0
13 8 -5 0
13 -7 6 0
-13 7 5 0
-13 6 4 0
-13 -5 -4 0
12 -11 6 0
-12 11 4 0
12 10 8 0
12 -10 6 0
12 -9 4 0
-12 -9 -3 0
12 -8 7 0
-12 8 -4 0
12 -8 1 0
12 -7 6 0
12 7 4 0
12 -7 -2 0
12 5 -2 0
-12 5 1 0
12 4 1 0
-11 -10 -1 0
11 -10 1 0
-11 8 2 0
-11 8 -1 0
-11 -7 4 0
11 -5 -3 0
-11 -5 -2 0
-11 5 -2 0
11 -2 -1 0
-10 9 8 0
10 9 5 0
-10 -7 1 0
10 6 -1 0
10 -5 -4 0
10 -5 3 0
-9 -8 -5 0
9 -5 3 0
8 -7 2 0
8 -5 3 0
-7 6 4 0
-7 -5 2 0
-6 -5 -1 0
6 -5 1 0
6 4 2 0
5 4 2 0
-4 3 2 0
