p cnf 13 66
-13 -12 -11 0
13 -12 -5 0
13 12 -1 0
13 -11 -9 0
13 11 1 0
-13 11 1 0
-13 10 -9 0
-13 10 -1 0
-13 -10 1 0
-13 -9 7 0
13 -9 -5 0
-13 8 2 0
13 -6 -2 0
13 -6 -1 0
-13 -5 -4 0
-13 -2 1 0
12 -11 9 0
12 11 7 0
12 11 -5 0
-12 -10 8 0
-12 9 6 0
12 8 4 0
12 -8 -1 0
-12 -6 -4 0
-12 5 4 0
-12 5 -4 0
12 -5 3 0
12 -2 -1 0
11 8 6 0
-11 8 -4 0
-11 -6 -1 0
-11 5 4 0
-11 4 1 0
11 -3 1 0
10 8 -3 0
10 -8 2 0
-10 7 -3 0
-10 7 3 0
10 7 -1 0
-10 6 4 0
10 -6 -1 0
10 5 1 0
-10 3 2 0
9 7 6 0
-9 -7 5 0
-9 -7 4 0
9 7 3 0
9 -7 -2 0
9 -5 3 0
9 5 -3 0
-8 -7 1 0
8 6 -5 0
8 5 3 0
-8 -5 1 0
8 4 3 0
-8 -4 -1 0
-8 -2 1 0
-7 -6 -5 0
-7 -6 -3 0
7 -5 -4 0
7 5 2 0
6 5 -3 0
-5 4 1 0
5 4 1 0
-5 -2 1 0
4 -3 2 0
