p cnf 13 66
-13 12 11 0
-13 12 10 0
-13 12 3 0
13 12 2 0
-13 10 -9 0
-13 9 -7 0
13 -9 -7 0
13 -9 -5 0
13 -9 1 0
-13 8 -6 0
13 8 4 0
13 -8 -3 0
-13 7 -3 0
13 7 -1 0
-13 -6 5 0
-13 6 2 0
-13 -5 1 0
-13 -3 -2 0
12 11 -6 0
-12 -11 5 0
12 -10 6 0
12 10 3 0
12 -8 -6 0
-12 -8 -5 0
12 8 -4 0
-12 -7 -2 0
12 6 -5 0
-12 6 4 0
-12 5 2 0
-11 10 -3 0
-11 9 6 0
11 -7 -5 0
11 7 2 0
-11 -6 4 0
11 -6 -1 0
-11 4 3 0
-11 2 1 0
-10 9 -4 0
-10 -5 -3 0
-10 5 3 0
-10 -3 -2 0
-9 8 -6 0
9 -8 -3 0
9 -7 4 0
9 -7 3 0
-9 -7 -1 0
9 -6 -5 0
9 -5 4 0
9 -3 -2 0
-8 -7 1 0
-8 -6 -4 0
8 5 -2 0
8 5 2 0
-8 2 1 0
-7 6 5 0
-7 -5 4 0
7 -3 2 0
7 3 -1 0
6 -5 -3 0
-6 -5 2 0
6 -2 -1 0
5 4 3 0
-5 4 3 0
-5 -4 -2 0
5 -3 2 0
4 2 1 0
