p cnf 13 53
13 12 -11 0
13 -12 -7 0
13 -12 4 0
-13 -12 -4 0
-13 -11 -8 0
-13 -11 7 0
-13 11 -4 0
13 11 -3 0
-13 11 2 0
-13 -11 1 0
-13 10 3 0
-13 9 4 0
13 -7 3 0
-13 -6 2 0
13 6 1 0
-13 5 -1 0
13 4 -3 0
12 -11 6 0
-12 11 5 0
12 -11 5 0
-12 -10 -9 0
12 -10 7 0
-12 -10 -2 0
12 9 8 0
-12 9 8 0
-12 9 -4 0
12 8 7 0
-12 -3 2 0
11 -9 6 0
-11 -9 -6 0
-11 -9 2 0
-11 8 -7 0
11 -8 5 0
11 6 4 0
-11 -6 -4 0
11 -5 -2 0
-11 -3 -1 0
-10 9 4 0
10 8 -7 0
10 -8 3 0
-10 -8 -2 0
10 7 -5 0
10 7 2 0
-10 -6 5 0
-10 -5 2 0
-9 8 -6 0
9 7 5 0
9 4 2 0
8 7 5 0
-8 6 2 0
7 -6 -5 0
7 4 -3 0
3 2 -1 0
