p cnf 14 75
14 13 11 0
-14 -13 -5 0
-14 -11 1 0
-14 10 -9 0
14 -9 2 0
-14 -9 1 0
14 -8 7 0
14 -8 6 0
-14 7 -3 0
-14 -5 -3 0
14 3 1 0
14 2 -1 0
-13 -12 10 0
-13 -12 6 0
13 11 -3 0
13 10 8 0
13 -10 6 0
-13 9 4 0
13 -8 7 0
13 8 -7 0
13 -8 2 0
-13 -7 -4 0
-13 -7 3 0
13 5 1 0
-13 -5 1 0
13 4 -3 0
-13 3 1 0
-13 -2 -1 0
-12 11 -9 0
12 11 8 0
-12 11 3 0
12 10 -6 0
12 9 8 0
-12 9 6 0
12 -9 -5 0
-12 9 -3 0
-12 7 4 0
12 7 3 0
-12 -6 2 0
-12 2 1 0
11 -10 8 0
11 9 -8 0
-11 8 -7 0
11 7 -4 0
11 -7 -2 0
-10 9 -7 0
-10 -9 -5 0
-10 9 -2 0
-10 8 6 0
-10 8 -3 0
10 -8 -1 0
10 7 3 0
10 -4 2 0
-10 4 1 0
-10 3 1 0
-9 -8 3 0
-9 -7 -6 0
-9 -7 -5 0
-9 -7 4 0
-9 7 3 0
-9 7 2 0
9 7 1 0
-9 6 -1 0
-9 4 -2 0
9 4 -1 0
8 7 1 0
8 6 -4 0
-8 -5 -3 0
8 5 2 0
7 -6 5 0
7 6 -5 0
6 4 3 0
-6 4 -3 0
5 4 2 0
4 -2 1 0
