p cnf 13 46
-13 -12 11 0
13 -12 -9 0
-13 -12 -2 0
13 -11 -7 0
-13 -11 2 0
13 -10 -5 0
13 9 -3 0
-13 -8 7 0
-13 -8 -6 0
-13 -5 -4 0
-13 -4 -2 0
12 11 -8 0
12 11 2 0
12 -11 -1 0
-12 -9 -8 0
12 7 -4 0
-12 7 3 0
-12 6 3 0
-12 -6 -1 0
11 10 -9 0
-11 9 -8 0
11 9 -2 0
-11 8 7 0
11 -8 6 0
-11 -8 4 0
11 8 3 0
11 -7 -6 0
-11 -6 -5 0
11 6 4 0
11 -6 1 0
-10 9 -4 0
-10 -8 -6 0
10 8 -4 0
-10 -7 -5 0
-10 -6 -5 0
-9 8 -7 0
9 -8 7 0
-9 -8 3 0
9 6 1 0
-9 -5 4 0
9 4 -2 0
-8 7 -5 0
-8 -7 2 0
-7 -5 3 0
7 3 1 0
6 -3 -1 0
