p cnf 14 77
14 -13 1 0
14 -12 6 0
-14 11 8 0
-14 -11 -7 0
-14 -11 -2 0
14 -10 -9 0
-14 -9 7 0
-14 8 -2 0
-14 7 5 0
14 -6 -2 0
-14 5 4 0
-14 5 -4 0
13 -12 10 0
-13 12 8 0
13 -12 6 0
13 -11 -10 0
-13 11 -6 0
13 -11 5 0
13 11 -5 0
13 10 -5 0
13 -10 -1 0
13 -9 2 0
13 -8 -1 0
13 7 4 0
13 6 4 0
13 -6 2 0
-13 6 1 0
13 -5 -3 0
13 -2 1 0
-12 -11 -7 0
-12 -10 -4 0
12 9 -8 0
-12 9 6 0
-12 9 2 0
12 -8 3 0
12 -8 -2 0
12 -7 5 0
12 7 -4 0
-12 -7 3 0
-12 -6 -4 0
-12 -6 -1 0
-12 -5 4 0
12 -3 1 0
12 2 1 0
11 -10 -5 0
-11 -10 4 0
11 -10 2 0
-11 9 2 0
-11 8 -7 0
-11 -8 4 0
11 -7 -3 0
11 7 -2 0
11 -5 -4 0
11 3 -2 0
10 -8 3 0
-10 4 -3 0
10 3 2 0
-9 -8 5 0
9 7 -3 0
-9 6 -2 0
9 -5 3 0
-9 -5 3 0
9 3 1 0
8 -7 -3 0
-8 -7 -3 0
8 6 -5 0
-8 6 -3 0
-8 4 -2 0
-8 4 2 0
-7 -6 -5 0
-7 -6 4 0
-7 -5 4 0
7 5 -2 0
6 5 4 0
-6 -2 -1 0
-5 -2 1 0
-3 2 -1 0
