p cnf 14 89
14 13 12 0
-14 -13 -10 0
14 -13 8 0
-14 13 -6 0
-14 -12 -10 0
14 12 -7 0
-14 12 -1 0
-14 -11 -8 0
14 11 -7 0
-14 11 -5 0
14 11 4 0
14 10 -4 0
-14 9 -3 0
14 -8 -4 0
-14 -7 -5 0
-14 -6 2 0
14 -5 3 0
14 -4 -3 0
14 2 1 0
13 -12 -9 0
-13 12 6 0
13 11 -8 0
-13 -10 7 0
-13 10 3 0
-13 9 -3 0
-13 -9 2 0
13 9 1 0
13 -9 -1 0
-13 8 7 0
-13 8 -6 0
-13 8 4 0
13 -8 -4 0
-13 8 -1 0
-13 8 1 0
13 7 3 0
13 -6 5 0
-13 2 -1 0
12 11 -7 0
-12 11 7 0
12 -11 -6 0
12 10 -8 0
12 10 7 0
-12 10 6 0
-12 -10 -1 0
-12 10 -1 0
-12 -9 -8 0
12 9 -6 0
-12 8 -1 0
-12 7 -4 0
-12 -7 -3 0
12 -6 -5 0
12 -6 2 0
-12 6 -1 0
12 6 -1 0
12 -4 -2 0
12 -3 2 0
-11 -10 -1 0
11 8 -7 0
-11 8 -4 0
-11 -8 -3 0
-11 8 2 0
11 -7 -2 0
11 -5 -2 0
11 4 1 0
11 3 -2 0
-11 -3 -1 0
10 -9 7 0
10 -9 -5 0
-10 9 -4 0
10 9 -3 0
10 9 1 0
10 9 -1 0
10 8 -7 0
-10 7 5 0
10 -7 -1 0
-10 4 -1 0
-9 8 -4 0
-9 -8 -3 0
9 -7 6 0
9 -7 -4 0
9 5 3 0
-9 -4 2 0
9 -4 1 0
8 -7 -2 0
8 -4 1 0
-8 2 -1 0
7 -5 -4 0
-6 5 -4 0
5 4 3 0
