p cnf 15 83
-15 -14 13 0
-15 14 6 0
15 14 3 0
-15 -12 10 0
-15 12 7 0
-15 12 6 0
15 -12 3 0
-15 11 -3 0
-15 -10 -8 0
15 10 -4 0
15 -9 8 0
-15 -9 8 0
15 9 3 0
15 -8 -2 0
-15 7 -4 0
-15 4 2 0
-14 -13 -12 0
-14 -13 -11 0
14 -13 8 0
-14 -12 -8 0
14 12 7 0
14 11 -6 0
-14 -10 7 0
14 10 -7 0
-14 -9 2 0
14 -9 1 0
14 8 -5 0
-14 -7 3 0
14 -4 -3 0
14 3 -1 0
14 -2 1 0
-13 12 11 0
13 -12 -2 0
13 -11 -7 0
13 11 5 0
-13 -10 -5 0
13 -9 6 0
-13 8 -6 0
13 -8 -3 0
-13 7 -2 0
-13 6 4 0
12 11 -2 0
-12 -11 1 0
-12 10 -8 0
12 -9 -5 0
-12 8 5 0
12 -7 -4 0
12 5 -4 0
-12 4 3 0
-12 4 2 0
-12 4 -1 0
12 3 2 0
12 3 -1 0
11 -10 -9 0
-11 10 -9 0
-11 -10 -1 0
-11 9 6 0
-11 -9 1 0
11 6 -2 0
-11 -5 -2 0
-11 3 1 0
-10 -9 -6 0
10 -6 4 0
10 -6 3 0
9 -8 7 0
9 8 -6 0
-9 7 -5 0
9 -7 4 0
-9 -7 3 0
-9 4 3 0
-8 7 -6 0
-8 -6 -5 0
8 5 3 0
8 -2 -1 0
7 -6 4 0
-7 -6 3 0
-7 -5 4 0
-7 -4 -1 0
6 -5 -3 0
-6 3 1 0
5 4 -2 0
-5 4 -2 0
-5 -4 1 0
