p cnf 14 67
14 -13 -11 0
-14 13 -9 0
14 -13 -8 0
14 -12 11 0
14 12 9 0
14 11 -2 0
14 -10 -1 0
14 -9 -6 0
14 9 6 0
14 -8 -6 0
-14 8 2 0
14 -7 6 0
-14 -7 3 0
-14 -7 2 0
-14 6 2 0
14 5 -4 0
-13 12 -10 0
13 -12 -1 0
-13 -11 -8 0
-13 -10 9 0
-13 9 6 0
-13 9 2 0
13 8 4 0
13 -7 6 0
13 3 2 0
13 -3 1 0
-12 11 -6 0
-12 -11 4 0
-12 -10 7 0
12 10 -7 0
12 10 7 0
12 10 5 0
-12 10 1 0
-12 -9 8 0
-12 -8 2 0
-12 6 -2 0
-12 -5 -4 0
-12 5 -3 0
-12 4 3 0
12 3 2 0
12 2 -1 0
11 -10 9 0
11 -10 -4 0
11 10 1 0
11 -9 7 0
-11 9 5 0
-11 -7 2 0
11 -7 -1 0
-11 5 3 0
-10 -9 8 0
-10 -8 -7 0
-10 -5 -1 0
-10 -4 2 0
9 -8 2 0
9 -7 -3 0
-8 -7 -6 0
8 -6 4 0
8 -6 2 0
8 2 -1 0
7 5 -4 0
7 5 -3 0
7 -2 1 0
6 -5 1 0
-6 3 1 0
5 -3 2 0
-5 -3 1 0
5 -3 1 0
