p cnf 15 52
15 14 7 0
15 -14 5 0
15 -14 -5 0
-15 14 -3 0
15 -13 -3 0
15 -13 1 0
-15 12 -5 0
15 -11 -10 0
-15 11 10 0
-15 8 5 0
15 7 -2 0
15 -5 4 0
-15 5 2 0
15 3 1 0
-14 13 6 0
-14 -12 -4 0
14 12 2 0
14 11 8 0
14 -10 6 0
14 9 5 0
14 7 -4 0
-14 7 3 0
-14 4 -2 0
13 -12 -7 0
13 -11 -8 0
-13 11 -7 0
-13 -11 5 0
13 11 1 0
-13 9 -5 0
13 -9 3 0
-13 8 5 0
13 -6 -4 0
-12 11 -6 0
12 -11 5 0
12 10 9 0
12 -8 -4 0
-12 5 -4 0
12 4 -2 0
12 4 -1 0
-11 10 -6 0
11 -4 2 0
-10 8 7 0
10 -6 -4 0
-10 -4 1 0
9 -8 -5 0
-9 8 2 0
9 -4 -3 0
-8 3 -2 0
-7 3 -2 0
6 -5 4 0
-6 5 -4 0
-4 -3 1 0
