p cnf 13 60
13 12 -10 0
13 -12 9 0
13 -12 8 0
-13 -12 -3 0
13 -11 3 0
-13 -11 -3 0
13 -11 -2 0
-13 10 8 0
13 -10 1 0
-13 9 -6 0
-13 -8 1 0
-13 -5 -4 0
-13 5 -1 0
13 -3 1 0
13 2 1 0
13 -2 1 0
12 -11 -10 0
12 11 6 0
12 10 1 0
12 -9 7 0
-12 -9 6 0
12 -8 7 0
-12 -8 -3 0
-12 6 1 0
12 -5 2 0
11 10 8 0
11 -10 -5 0
11 -10 -1 0
11 -9 -5 0
11 -9 1 0
-11 -8 6 0
11 8 3 0
-11 -8 1 0
11 -6 -4 0
-11 -3 1 0
-10 -7 -6 0
-10 7 5 0
-10 -7 4 0
10 -6 -3 0
-10 4 -1 0
-10 3 2 0
10 3 -1 0
-9 -7 -4 0
-9 -6 -4 0
-9 6 -3 0
-9 -5 1 0
-9 -3 1 0
-8 7 4 0
-8 7 3 0
-8 -7 -2 0
-8 6 5 0
-8 -4 2 0
-8 -4 1 0
-7 6 5 0
-7 -3 2 0
-6 5 -1 0
-6 -3 1 0
5 -4 3 0
4 3 2 0
4 2 1 0
