p cnf 15 82
-15 14 -11 0
15 13 -7 0
15 -13 4 0
15 13 -2 0
15 -12 -11 0
-15 -12 -9 0
15 -12 8 0
-15 12 -5 0
-15 -12 -4 0
15 11 -2 0
15 10 4 0
15 10 -3 0
-15 9 7 0
15 9 6 0
15 -9 4 0
-15 9 -1 0
-15 -8 -7 0
-15 -7 6 0
14 13 -8 0
-14 -12 11 0
14 12 10 0
14 12 6 0
14 11 -10 0
14 -11 8 0
14 -11 -8 0
14 11 -6 0
-14 10 -9 0
-14 10 -8 0
14 -10 -3 0
-14 9 7 0
-14 -8 -7 0
-14 8 -4 0
14 8 -3 0
-14 -7 6 0
-14 6 1 0
-14 -5 -3 0
14 -5 2 0
14 3 1 0
13 12 -2 0
13 11 -9 0
-13 -11 -7 0
-13 11 1 0
-13 -10 -2 0
13 8 3 0
-13 -7 4 0
13 -5 3 0
-13 4 -2 0
-13 -3 -2 0
13 3 2 0
12 -11 6 0
-12 -10 -9 0
-12 -9 7 0
-12 8 7 0
12 -8 -6 0
12 8 3 0
12 8 1 0
-12 -5 2 0
11 -10 9 0
-11 9 4 0
11 8 6 0
-11 -8 -4 0
-11 8 2 0
-11 -8 -1 0
11 7 6 0
-11 6 5 0
11 -5 1 0
11 5 -1 0
-11 -4 2 0
10 -9 4 0
10 -8 -6 0
-10 -7 3 0
-10 6 -2 0
9 -8 3 0
-9 6 4 0
9 -4 -2 0
-9 -3 2 0
8 7 3 0
7 5 2 0
-5 4 -2 0
-5 -4 2 0
-4 -2 1 0
-3 -2 -1 0
