p cnf 14 61
14 -13 -12 0
14 11 -9 0
-14 -11 -6 0
14 -10 -2 0
-14 -8 3 0
14 6 -5 0
-14 -6 1 0
-14 -5 -4 0
14 -5 -1 0
-13 -12 -6 0
-13 11 -6 0
-13 10 2 0
13 -9 -8 0
13 -9 -1 0
-13 8 -3 0
13 -8 -1 0
13 6 5 0
13 6 -3 0
13 6 3 0
-13 2 -1 0
13 2 1 0
-12 11 8 0
-12 -11 -3 0
12 10 4 0
12 8 4 0
-12 8 -1 0
-12 -6 5 0
-12 6 5 0
-12 2 1 0
11 -10 5 0
11 -9 6 0
11 9 4 0
-11 -9 -3 0
11 -9 3 0
11 9 -3 0
11 -9 1 0
-11 7 -6 0
11 7 -3 0
11 3 -2 0
10 9 8 0
10 -9 -7 0
10 -8 -4 0
10 -6 -3 0
-10 5 -4 0
-10 -2 1 0
9 8 7 0
9 -8 5 0
9 8 1 0
-9 -7 6 0
9 7 -1 0
-9 -7 -1 0
9 -6 2 0
-9 5 -3 0
-9 5 2 0
8 7 -2 0
8 -6 -4 0
7 -5 3 0
-7 -5 -3 0
-7 -5 -1 0
6 3 -2 0
-5 4 3 0
