p cnf 12 53
12 -11 9 0
-12 11 -6 0
12 -10 9 0
-12 10 -9 0
12 10 4 0
12 9 -8 0
-12 9 -4 0
12 9 1 0
-12 7 -6 0
-12 7 -5 0
-12 4 -3 0
-11 -8 -5 0
-11 7 -3 0
-11 6 3 0
11 -5 -2 0
-11 -4 -3 0
11 2 1 0
-10 -9 -5 0
10 9 5 0
10 8 -5 0
10 -8 3 0
10 -8 -3 0
10 -8 2 0
10 -7 5 0
10 7 -4 0
10 -6 -1 0
10 -5 2 0
10 4 2 0
9 -8 -7 0
9 -8 -2 0
-9 -6 3 0
-9 4 -1 0
8 -7 2 0
-8 7 -2 0
-8 7 -1 0
-8 5 3 0
8 4 -2 0
8 4 1 0
8 3 1 0
-8 3 -1 0
-8 -2 1 0
-7 6 4 0
7 -5 2 0
-7 -5 2 0
-7 -3 2 0
6 5 -1 0
6 4 2 0
-6 3 -2 0
6 -3 2 0
-5 4 -1 0
-5 -3 -1 0
5 -2 1 0
4 2 1 0
