p cnf 15 55
15 -14 13 0
-15 13 -10 0
15 -13 -3 0
15 -13 2 0
-15 -12 -1 0
-15 -9 -4 0
15 6 4 0
-15 -6 -1 0
-15 -3 1 0
15 3 1 0
-15 -2 -1 0
-14 13 -4 0
14 10 9 0
14 -10 -9 0
-14 9 2 0
-14 -6 -1 0
14 5 1 0
13 12 -6 0
-13 11 10 0
13 -11 4 0
-13 11 3 0
-13 -10 9 0
13 -8 -7 0
-13 8 4 0
13 -8 -2 0
12 -11 -10 0
12 11 -2 0
-12 -10 -3 0
12 9 -5 0
-12 -6 -4 0
-11 -9 -7 0
-11 -8 7 0
11 -8 -6 0
11 8 1 0
11 -6 -3 0
11 -5 1 0
11 -4 1 0
-11 -3 -2 0
11 3 -1 0
-10 9 -6 0
-10 -9 -5 0
10 -9 -3 0
-10 -8 3 0
-10 -7 5 0
-10 3 2 0
-9 8 6 0
9 -8 -1 0
-9 8 1 0
9 -5 -4 0
8 -5 -2 0
-7 -3 -2 0
-6 4 2 0
-6 3 1 0
5 4 -1 0
5 3 -1 0
