p cnf 15 56
15 -14 -6 0
-15 -13 -2 0
-15 12 5 0
15 -11 5 0
15 -11 4 0
-15 10 -1 0
-15 -9 6 0
-15 -8 -2 0
15 7 4 0
-15 7 3 0
-15 -6 -2 0
14 11 5 0
-14 10 -9 0
14 9 1 0
-14 -8 1 0
14 -7 -1 0
13 12 -3 0
13 11 7 0
13 11 -5 0
13 -10 -5 0
-13 -10 4 0
13 9 -5 0
-13 9 -2 0
13 -8 6 0
-13 8 6 0
-13 7 2 0
13 7 2 0
13 6 -5 0
-12 -11 7 0
12 11 5 0
-12 -9 4 0
-12 -8 -7 0
-12 8 -1 0
12 8 1 0
-12 7 1 0
12 3 -1 0
-11 10 3 0
-11 -9 8 0
-11 -8 -2 0
-11 5 -3 0
11 -4 2 0
10 -9 6 0
-10 -9 1 0
-10 -8 -7 0
-10 8 -5 0
-10 8 5 0
9 -8 7 0
9 8 -4 0
-9 8 2 0
9 7 -3 0
9 -6 -4 0
8 6 -3 0
8 5 4 0
8 5 -2 0
-7 -6 -4 0
7 6 -3 0
