p cnf 14 99
14 -13 -7 0
14 13 2 0
14 12 10 0
-14 12 3 0
14 -12 -2 0
14 12 1 0
-14 -11 -8 0
-14 11 5 0
-14 -10 -9 0
14 10 4 0
-14 7 -6 0
-14 7 4 0
-14 7 1 0
14 -6 5 0
-14 6 -2 0
14 5 4 0
-14 -5 -3 0
14 3 -2 0
14 3 2 0
14 3 1 0
-13 -11 8 0
13 11 -8 0
13 -10 5 0
13 10 -2 0
13 -10 -1 0
-13 -9 -7 0
13 -9 4 0
13 -9 -2 0
-13 6 4 0
-13 -6 2 0
13 -6 -2 0
-13 6 2 0
13 -5 -3 0
-13 -4 -3 0
13 -4 -2 0
13 4 2 0
13 -4 -1 0
-12 -10 -8 0
-12 -10 -6 0
12 -9 -6 0
-12 9 -5 0
-12 -9 -4 0
12 8 6 0
-12 -8 -4 0
-12 8 1 0
12 7 2 0
12 7 1 0
-12 -7 -1 0
12 -6 -2 0
12 4 -2 0
-12 -2 1 0
11 -10 8 0
-11 -10 8 0
-11 -10 -6 0
11 10 1 0
-11 9 7 0
-11 9 6 0
11 -9 -3 0
-11 8 7 0
-11 7 -6 0
11 7 5 0
11 -7 -5 0
11 -6 5 0
11 -6 -1 0
11 -4 3 0
-11 -4 3 0
-11 4 2 0
-11 -3 1 0
-10 9 -8 0
-10 9 3 0
-10 -9 -1 0
-10 -8 -4 0
10 8 1 0
-10 6 -4 0
-10 6 1 0
-10 -6 -1 0
10 4 -1 0
9 -8 -7 0
9 8 -2 0
9 7 3 0
9 6 2 0
-9 -5 -3 0
-9 -4 -1 0
9 4 1 0
9 -4 -1 0
8 -7 -3 0
8 7 2 0
8 6 -4 0
-8 5 2 0
8 5 1 0
-8 4 -3 0
-8 4 2 0
8 -3 2 0
8 2 -1 0
7 6 4 0
6 5 -1 0
-6 -4 -1 0
-5 -3 1 0
-3 -2 1 0
