p cnf 14 95
14 -13 12 0
14 13 12 0
-14 -13 11 0
14 -13 6 0
14 13 -3 0
-14 13 2 0
-14 -12 6 0
-14 12 -1 0
14 11 8 0
14 -10 -9 0
14 9 -6 0
14 9 -5 0
14 9 -4 0
14 8 -6 0
14 -8 -3 0
14 8 1 0
14 -7 2 0
-14 6 4 0
-14 -2 -1 0
14 -2 -1 0
13 10 -9 0
-13 -10 -7 0
-13 10 6 0
-13 10 4 0
13 9 -7 0
-13 9 3 0
-13 -9 1 0
13 7 6 0
-13 -7 -1 0
-13 -6 4 0
13 -5 4 0
-13 5 -1 0
13 -5 -1 0
-13 -4 -3 0
13 -4 -2 0
-13 -3 -2 0
-12 -11 5 0
12 11 -1 0
12 -10 -5 0
-12 -9 -5 0
-12 9 -4 0
-12 -8 6 0
12 -8 -5 0
-12 -7 4 0
-12 -7 2 0
-12 7 -1 0
-12 -6 -5 0
-12 6 -2 0
12 -5 -4 0
12 3 2 0
12 2 1 0
11 9 -8 0
-11 9 7 0
11 -9 6 0
11 -8 5 0
-11 -7 -3 0
-11 -6 -5 0
11 -6 3 0
-11 5 -1 0
-10 -9 -8 0
10 -8 4 0
10 7 -4 0
10 -7 -4 0
-10 7 -2 0
-10 6 5 0
10 -6 -4 0
-10 6 -1 0
-9 8 -7 0
9 -8 -5 0
9 -8 4 0
9 -8 1 0
-9 7 -6 0
9 -7 6 0
9 -6 -5 0
9 6 -2 0
9 -4 3 0
-9 3 1 0
8 7 5 0
-8 -7 4 0
8 -7 -4 0
-8 -6 4 0
-8 -6 -1 0
-8 4 3 0
8 -4 -2 0
8 -4 1 0
-8 -3 -2 0
8 -3 1 0
8 2 1 0
7 -3 2 0
-7 3 2 0
-6 5 -4 0
6 -4 3 0
-6 -4 -3 0
4 -2 -1 0
-3 -2 1 0
