p cnf 14 107
14 -13 -6 0
14 -13 -5 0
14 -13 3 0
14 12 9 0
14 -12 -4 0
-14 -12 -2 0
14 11 -10 0
14 11 2 0
-14 -11 1 0
14 -10 3 0
14 -9 7 0
14 9 -3 0
14 8 7 0
14 8 -5 0
-14 7 -5 0
14 6 4 0
-14 -6 4 0
14 6 1 0
-14 5 3 0
-14 -4 -2 0
-13 -12 -11 0
13 12 -5 0
13 12 3 0
13 -12 1 0
-13 -11 -10 0
-13 -11 5 0
-13 11 -2 0
-13 10 -6 0
-13 -10 -5 0
-13 10 -4 0
13 10 -4 0
13 -10 -2 0
-13 9 6 0
13 9 5 0
-13 -8 5 0
13 8 4 0
13 -8 -3 0
-13 -7 1 0
-13 -6 -5 0
13 -5 1 0
13 -4 3 0
-13 -3 2 0
-12 7 6 0
-12 7 -3 0
-12 7 2 0
-12 7 -1 0
-12 -5 2 0
12 -2 -1 0
-11 -10 -7 0
11 -9 2 0
11 -9 -2 0
11 9 -2 0
-11 -8 3 0
11 -8 2 0
11 7 6 0
-11 6 -4 0
11 6 3 0
-11 6 -1 0
11 5 -4 0
-11 -5 -2 0
-11 -5 -1 0
11 -4 3 0
-11 -3 -1 0
10 9 -7 0
10 9 5 0
-10 9 -4 0
10 9 -3 0
-10 9 -3 0
-10 9 2 0
10 -9 -1 0
10 8 -2 0
-10 -8 2 0
10 8 1 0
-10 -7 3 0
-10 6 5 0
-10 -6 -2 0
10 -5 4 0
10 -5 -2 0
-10 -3 2 0
10 -3 1 0
9 -8 6 0
9 -8 3 0
-9 7 -6 0
9 -7 4 0
9 7 3 0
-9 7 1 0
9 -6 -3 0
9 -6 -2 0
-9 -6 -1 0
-8 -7 4 0
-8 7 2 0
-8 6 1 0
-8 5 1 0
-8 4 -2 0
8 -4 -1 0
7 -6 5 0
7 6 5 0
-7 5 3 0
-7 -5 2 0
7 4 3 0
-7 -4 2 0
7 2 -1 0
-6 -4 -2 0
-6 -3 -2 0
-5 -4 2 0
5 -3 2 0
4 3 1 0
