p cnf 15 77
-15 14 3 0
-15 14 2 0
-15 14 1 0
-15 -13 10 0
15 -12 2 0
-15 -12 -1 0
15 11 -6 0
15 9 3 0
-15 -8 7 0
15 -8 4 0
15 -7 3 0
-15 6 4 0
-15 5 2 0
15 -2 1 0
-14 -13 12 0
14 12 2 0
14 -12 -1 0
14 11 -8 0
-14 -11 8 0
-14 7 -6 0
14 -7 -4 0
14 4 3 0
-14 4 3 0
-13 -12 10 0
13 12 -9 0
-13 12 -8 0
-13 12 -7 0
-13 11 -4 0
-13 -10 -7 0
13 9 -8 0
-13 -9 6 0
-13 8 -7 0
-13 8 6 0
-13 7 5 0
13 7 5 0
-13 6 -3 0
-13 5 3 0
13 5 2 0
-13 5 2 0
-13 2 1 0
12 11 6 0
12 -9 1 0
-12 -8 7 0
-12 8 5 0
-12 -5 3 0
-12 2 -1 0
-11 10 -3 0
11 -10 3 0
-11 -9 -1 0
-11 -7 6 0
11 -7 5 0
-11 -6 4 0
11 -5 -4 0
-10 9 -8 0
10 -8 -7 0
10 -7 -5 0
-10 7 3 0
-10 -4 -3 0
9 -8 -6 0
-9 -7 -2 0
9 -7 -1 0
-9 -5 3 0
9 -5 -1 0
-9 -3 -2 0
9 -3 -1 0
8 7 5 0
8 -6 4 0
-7 -6 5 0
7 6 3 0
-7 -6 3 0
-7 6 -2 0
7 5 2 0
-7 4 -1 0
6 5 1 0
-6 3 2 0
-5 -4 -1 0
-3 -2 1 0
