p cnf 15 85
15 13 11 0
-15 -13 -11 0
-15 13 -11 0
-15 -13 6 0
15 -11 -6 0
-15 -11 -2 0
15 -10 -8 0
-15 10 4 0
15 10 1 0
-15 9 4 0
-15 -9 1 0
15 -9 1 0
-15 7 6 0
-15 -7 -4 0
15 -6 4 0
-15 -6 3 0
-15 5 -4 0
15 2 1 0
-14 -13 2 0
-14 -12 6 0
14 11 8 0
14 -11 5 0
-14 11 -3 0
-14 -10 -7 0
14 -10 4 0
14 10 2 0
-14 9 2 0
14 6 -3 0
-14 -5 4 0
14 -4 -2 0
-13 12 -5 0
-13 11 -3 0
-13 11 2 0
-13 -10 -7 0
-13 9 -4 0
-13 9 -3 0
-13 -8 2 0
-13 -6 -5 0
13 5 -3 0
-13 5 -3 0
13 -4 3 0
12 11 5 0
12 10 -6 0
-12 10 6 0
12 10 -3 0
12 -10 1 0
-12 9 5 0
-12 8 -5 0
-12 8 -4 0
12 -8 2 0
-12 6 -3 0
12 6 2 0
-12 6 -1 0
12 -5 -4 0
-12 -5 1 0
-12 5 -1 0
12 -4 2 0
11 -10 7 0
11 -9 -2 0
-11 8 -4 0
-11 -7 -5 0
11 6 -2 0
11 5 -3 0
11 5 2 0
10 -9 7 0
-10 9 -2 0
10 8 2 0
10 8 1 0
-10 -6 -3 0
-10 -5 -4 0
9 -7 2 0
-9 7 -1 0
9 5 4 0
8 -7 -2 0
-8 3 -2 0
8 -2 -1 0
8 2 1 0
-7 -6 5 0
7 -6 4 0
-7 6 -4 0
-7 6 3 0
-7 -6 -1 0
7 -4 -3 0
7 -4 1 0
7 -2 1 0
