p cnf 12 51
-12 11 -9 0
12 10 8 0
-12 10 4 0
-12 -9 7 0
12 -8 -3 0
12 -7 6 0
-12 -7 6 0
12 -7 -5 0
-12 -4 -1 0
12 3 1 0
-12 -2 -1 0
11 10 4 0
11 10 -3 0
-11 9 -5 0
11 -9 -3 0
11 9 -2 0
-11 -8 4 0
11 -6 3 0
10 -9 3 0
-10 8 -4 0
10 8 4 0
10 8 1 0
-10 -8 -1 0
-10 -7 -6 0
-10 7 -1 0
10 -6 -3 0
-10 6 2 0
-10 5 -1 0
-10 4 2 0
10 3 1 0
10 3 -1 0
-10 -2 1 0
-9 -7 -6 0
9 7 -5 0
-9 -7 -4 0
9 -7 2 0
-9 -6 -4 0
9 6 -3 0
-9 -6 -2 0
-9 -4 3 0
9 -2 1 0
8 -7 -3 0
8 6 4 0
-8 -6 3 0
-8 -3 1 0
7 -6 4 0
7 -6 -3 0
-7 -6 -2 0
7 -5 2 0
-7 -4 3 0
6 -5 2 0
