p cnf 14 82
14 13 -8 0
14 13 -5 0
-14 -12 11 0
-14 12 10 0
-14 -12 -9 0
14 -12 -6 0
-14 12 -4 0
14 -9 -6 0
14 9 -4 0
-14 -9 -2 0
-14 8 -7 0
-14 -8 1 0
14 7 -3 0
-14 6 -3 0
-14 6 -2 0
-14 -5 2 0
-14 -5 1 0
-14 3 2 0
-14 2 1 0
13 -12 -6 0
13 12 -5 0
-13 11 -10 0
13 -11 4 0
-13 11 -3 0
-13 -10 -1 0
-13 9 -4 0
-13 -9 -4 0
13 9 4 0
13 7 -5 0
13 -7 -3 0
13 6 -5 0
-13 6 -2 0
13 -6 -2 0
13 5 1 0
13 -3 2 0
-12 11 -9 0
12 -11 6 0
-12 -11 5 0
12 11 4 0
12 -11 -4 0
-12 11 2 0
-12 -9 -1 0
-12 8 -5 0
12 8 -4 0
-12 -7 -6 0
12 -6 -4 0
12 -5 -3 0
12 5 -2 0
-12 4 1 0
12 3 -2 0
12 3 2 0
11 -10 9 0
-11 -9 1 0
11 -8 -2 0
-11 -6 3 0
-11 6 2 0
11 -5 -3 0
10 -8 -5 0
-10 8 -2 0
-10 -7 -6 0
10 3 1 0
-9 -8 -5 0
-9 -8 -4 0
-9 7 5 0
-9 7 4 0
9 -6 -1 0
-9 6 -1 0
9 -3 2 0
9 3 1 0
-8 -7 5 0
-8 7 -3 0
8 -6 4 0
-8 -6 4 0
8 -6 2 0
8 5 4 0
8 -4 2 0
7 -6 -5 0
-7 5 -2 0
6 -3 1 0
5 -4 -1 0
-4 3 -2 0
3 2 -1 0
