p cnf 14 93
-14 -13 12 0
-14 13 -5 0
-14 -12 -9 0
14 12 -9 0
14 -12 3 0
-14 11 -7 0
14 11 6 0
-14 11 3 0
14 10 2 0
14 9 4 0
-14 -9 -3 0
-14 9 -2 0
-14 8 -3 0
14 8 2 0
14 7 4 0
14 -6 -5 0
-14 4 2 0
-14 2 1 0
-13 -11 10 0
-13 -11 9 0
-13 -11 -8 0
13 10 -3 0
13 10 -1 0
-13 9 7 0
-13 9 -7 0
13 9 1 0
13 -7 -6 0
13 -7 5 0
-13 -7 2 0
-13 5 3 0
-13 -5 1 0
13 -4 -2 0
-13 -3 -1 0
12 10 9 0
12 -10 -2 0
-12 9 -8 0
-12 9 2 0
-12 9 1 0
-12 -8 7 0
12 8 -4 0
12 6 -5 0
-12 -5 -3 0
-12 5 -2 0
12 -5 -1 0
-12 -5 1 0
12 4 2 0
12 -3 -2 0
-11 -10 8 0
-11 -10 -5 0
11 10 -4 0
-11 -10 3 0
-11 9 4 0
-11 9 -1 0
-11 8 2 0
-11 -7 -6 0
-11 7 -4 0
-11 7 3 0
11 -6 -4 0
-11 -4 3 0
-11 3 -2 0
11 3 -2 0
-10 -9 8 0
-10 9 7 0
10 9 6 0
10 -9 -5 0
-10 -8 -5 0
10 8 4 0
10 7 -6 0
10 7 6 0
10 -5 4 0
10 -5 2 0
10 -5 -1 0
10 3 -2 0
10 3 -1 0
10 -2 1 0
9 -8 7 0
-9 -8 -5 0
-9 7 -2 0
-9 6 3 0
-9 6 -1 0
9 -4 3 0
-8 6 5 0
8 -6 1 0
-7 -6 4 0
-7 -5 4 0
-6 5 2 0
6 5 2 0
-6 4 3 0
-6 4 -2 0
-6 -2 -1 0
-5 4 -2 0
5 3 -1 0
-5 2 1 0
