p cnf 15 96
15 13 -12 0
15 13 11 0
-15 13 7 0
-15 -13 2 0
15 -12 -2 0
15 11 5 0
-15 -11 3 0
15 -10 3 0
15 8 5 0
15 7 -5 0
15 7 1 0
-15 -5 -3 0
-15 -5 1 0
15 -4 3 0
-15 3 2 0
15 2 1 0
-14 -13 -9 0
14 -13 6 0
14 13 -4 0
-14 12 11 0
-14 12 7 0
-14 12 -2 0
14 -11 4 0
-14 11 -2 0
14 -10 6 0
-14 -10 -2 0
-14 9 -2 0
-14 8 -5 0
14 -7 5 0
-14 6 3 0
-14 5 -4 0
-13 -12 11 0
13 12 7 0
13 -12 -6 0
-13 -12 -4 0
13 12 4 0
-13 10 9 0
-13 -10 3 0
-13 -9 -7 0
13 8 -6 0
-13 -8 -6 0
-13 8 5 0
13 -8 -3 0
-13 7 -6 0
13 -7 5 0
13 7 -5 0
13 7 -1 0
-13 7 1 0
-13 -7 1 0
-12 11 -8 0
-12 -11 5 0
12 -11 3 0
-12 11 -2 0
12 -11 2 0
12 10 3 0
-12 -10 -2 0
12 10 2 0
12 9 5 0
12 8 6 0
-12 -8 -4 0
12 -8 -2 0
12 7 -1 0
12 -6 -5 0
-12 -6 4 0
-12 5 3 0
-11 10 7 0
11 10 4 0
-11 -10 2 0
-11 -10 1 0
11 -9 2 0
11 8 6 0
-11 -8 3 0
11 -8 -3 0
11 7 -2 0
11 -5 4 0
11 5 -3 0
-11 4 -2 0
10 -9 8 0
10 9 -5 0
-10 -8 4 0
-10 6 4 0
-10 -5 1 0
-10 -3 1 0
9 -8 -7 0
9 -8 -4 0
9 -5 3 0
-8 -7 -3 0
-8 -3 -1 0
-7 6 -2 0
7 5 2 0
-7 -4 3 0
6 -5 -4 0
-6 5 -3 0
6 5 1 0
-6 5 1 0
-4 -3 -1 0
