p cnf 15 106
-15 14 12 0
15 14 -3 0
15 14 -1 0
15 13 -10 0
15 13 7 0
15 13 -6 0
-15 13 -5 0
15 13 -5 0
-15 13 2 0
15 -12 -11 0
15 12 3 0
15 -11 -10 0
-15 11 -7 0
15 -11 -6 0
15 -10 -8 0
15 -10 -7 0
-15 -9 1 0
15 -9 1 0
15 -8 -6 0
15 5 -3 0
-15 5 -1 0
-14 -13 8 0
-14 13 -5 0
-14 13 3 0
-14 -12 11 0
14 -12 10 0
-14 -11 4 0
14 10 -8 0
-14 -10 -7 0
-14 10 -1 0
-14 9 -8 0
-14 9 -6 0
-14 8 1 0
14 7 2 0
14 -7 1 0
-14 6 4 0
-14 6 1 0
14 -4 -2 0
14 3 -2 0
13 12 -10 0
13 12 7 0
-13 -11 -9 0
-13 11 -1 0
13 10 9 0
-13 -10 7 0
13 -9 -6 0
-13 -8 -3 0
-13 -8 2 0
13 7 -3 0
-13 6 -4 0
13 2 -1 0
12 -11 -9 0
-12 11 6 0
12 -11 2 0
-12 11 2 0
-12 -11 -1 0
12 -10 5 0
-12 10 3 0
12 9 -7 0
12 -9 -4 0
-12 -9 2 0
-12 9 2 0
12 8 1 0
-12 7 -4 0
-12 -7 -1 0
12 6 -1 0
-12 5 4 0
12 -4 -2 0
11 -10 -8 0
11 10 -2 0
11 9 8 0
-11 -9 3 0
11 -8 7 0
-11 -8 1 0
11 7 3 0
11 -6 -5 0
-11 -5 2 0
-10 9 7 0
10 9 1 0
10 -8 6 0
10 8 -6 0
-10 -8 -4 0
-10 -8 4 0
10 8 3 0
10 8 2 0
10 7 -3 0
10 6 4 0
10 -6 1 0
10 -5 -1 0
-10 4 3 0
9 8 4 0
9 -7 -6 0
-9 7 -2 0
-9 5 -2 0
-9 4 2 0
-8 -7 -2 0
-8 -7 1 0
8 6 -4 0
-8 5 3 0
-7 -6 5 0
-7 6 3 0
7 6 1 0
-7 4 -1 0
7 2 1 0
-6 -3 1 0
6 -2 1 0
