p cnf 15 49
-15 -14 7 0
15 -13 -9 0
15 13 2 0
-15 12 5 0
15 8 2 0
-15 6 -5 0
15 -5 3 0
-14 -13 6 0
14 13 4 0
14 12 -9 0
14 11 2 0
-14 11 1 0
-14 -10 2 0
14 9 -1 0
14 -8 5 0
-14 8 -5 0
14 7 6 0
14 -7 6 0
-14 -7 5 0
-14 5 -2 0
14 2 -1 0
13 11 -10 0
-13 11 3 0
-13 -10 -3 0
-13 9 8 0
13 -9 6 0
12 11 -6 0
12 -11 6 0
-12 -10 9 0
-12 10 8 0
-12 -10 1 0
-12 8 -4 0
-12 -7 4 0
-12 -5 -1 0
-11 -10 9 0
-11 10 -8 0
11 10 -4 0
-11 -8 4 0
-11 -5 -3 0
10 -5 3 0
9 -7 3 0
-8 7 -1 0
-8 -6 -3 0
-8 -4 -2 0
7 4 3 0
-7 -2 -1 0
-6 -3 2 0
-6 2 1 0
4 2 -1 0
