p cnf 15 66
15 14 -12 0
15 -14 12 0
-15 -14 -5 0
15 13 11 0
-15 13 6 0
-15 13 5 0
15 -12 9 0
-15 12 -9 0
15 -11 -7 0
15 10 -4 0
15 9 -8 0
15 6 -1 0
-15 2 1 0
-14 -13 3 0
14 11 -9 0
-14 11 -7 0
14 8 6 0
14 8 -3 0
14 -8 -2 0
14 7 -4 0
-14 5 -1 0
14 -4 -1 0
-13 11 8 0
-13 -11 3 0
13 -10 -7 0
-13 -10 -7 0
13 -9 7 0
13 -9 4 0
-13 -8 -3 0
-13 -2 1 0
12 11 9 0
-12 11 3 0
-12 11 2 0
12 -10 3 0
-12 -10 -3 0
-12 9 -8 0
-12 -9 -7 0
-12 9 -3 0
-12 9 1 0
12 8 3 0
-12 8 -2 0
-12 -6 -3 0
-12 4 1 0
-11 9 7 0
11 9 -3 0
-11 -8 5 0
-11 -7 5 0
-11 7 2 0
-11 4 -1 0
-11 2 1 0
10 9 -1 0
-10 -8 2 0
10 5 4 0
-10 5 3 0
10 4 3 0
-10 -3 -2 0
9 7 6 0
-9 -6 1 0
-9 -5 -4 0
9 -5 2 0
9 4 -1 0
-8 6 3 0
-8 6 -1 0
8 -4 2 0
-7 -6 -5 0
7 3 -1 0
