p cnf 14 102
14 -13 12 0
14 -13 -11 0
-14 13 -10 0
-14 -13 -8 0
14 -13 6 0
14 11 -1 0
-14 10 3 0
-14 10 -1 0
14 -9 -1 0
-14 8 -7 0
-14 -8 3 0
-14 7 -5 0
-14 -7 3 0
-14 7 -2 0
14 7 -1 0
-14 -6 -5 0
-14 -6 -4 0
-14 -5 -4 0
-14 -5 -2 0
14 3 -1 0
-13 -12 8 0
-13 12 -7 0
13 -11 10 0
13 -11 -8 0
13 -11 7 0
-13 -11 2 0
13 10 9 0
-13 -10 7 0
-13 10 -7 0
13 10 -6 0
13 -10 5 0
13 -9 -8 0
13 -9 6 0
-13 -8 -6 0
13 8 -3 0
13 8 -2 0
13 7 6 0
13 -7 5 0
-13 6 -5 0
13 6 5 0
13 -6 -4 0
13 -6 1 0
-13 -3 2 0
13 -3 -1 0
-12 -11 -10 0
12 11 -5 0
12 -11 3 0
12 -10 8 0
-12 9 -6 0
-12 -9 4 0
12 7 -6 0
-12 -7 -4 0
-12 -6 -4 0
11 10 7 0
11 9 -1 0
11 8 -6 0
-11 7 -6 0
-11 -7 -6 0
-11 7 -3 0
11 -7 2 0
-11 6 -5 0
11 -6 3 0
11 -6 2 0
11 -5 4 0
-11 5 -2 0
-11 -5 -2 0
11 4 3 0
11 4 -1 0
-10 9 8 0
10 9 1 0
10 8 7 0
10 8 3 0
10 -8 -2 0
10 7 -6 0
10 7 -1 0
10 6 5 0
10 -6 -5 0
-10 6 3 0
10 4 -3 0
-10 -4 -3 0
-10 3 2 0
10 -3 -1 0
-9 8 2 0
-9 7 6 0
-9 7 -1 0
9 -6 3 0
9 6 2 0
9 5 -2 0
9 5 1 0
9 -3 -1 0
9 2 1 0
8 -7 -4 0
-8 -7 -1 0
-7 6 -4 0
7 5 -3 0
-6 5 4 0
6 5 -3 0
-6 3 2 0
6 -2 -1 0
5 3 -1 0
-4 -3 -2 0
-3 2 1 0
