p cnf 15 104
-15 14 -6 0
-15 -14 1 0
15 -13 -12 0
-15 13 5 0
-15 12 11 0
15 -12 10 0
15 11 5 0
15 11 3 0
-15 11 3 0
-15 -11 1 0
15 10 8 0
-15 10 -3 0
-15 -10 -2 0
-15 -9 -7 0
15 -9 -4 0
-15 -8 -4 0
15 -7 5 0
15 -6 -5 0
15 5 4 0
-15 -4 2 0
15 3 -1 0
15 2 1 0
-14 -13 8 0
-14 -13 6 0
14 -12 -9 0
-14 -12 -7 0
14 -12 -3 0
14 11 -3 0
14 10 -7 0
-14 10 3 0
14 10 2 0
-14 10 -1 0
-14 -9 -7 0
14 9 7 0
-14 -8 5 0
14 -8 3 0
-14 7 -4 0
-14 7 4 0
14 -6 -5 0
-14 6 -1 0
-14 -6 -1 0
14 -4 1 0
14 4 1 0
-13 -12 -5 0
13 -11 -1 0
13 -10 -6 0
-13 10 -4 0
-13 -10 -2 0
-13 9 5 0
13 -9 -5 0
13 9 -2 0
-13 8 3 0
13 -8 1 0
13 -7 -3 0
-13 -6 -1 0
-13 5 2 0
13 -4 -1 0
-12 11 6 0
-12 11 -4 0
12 11 -1 0
-12 -10 7 0
12 10 -5 0
-12 -10 4 0
-12 10 -4 0
12 9 8 0
-12 -9 5 0
12 8 6 0
-12 8 5 0
-12 8 2 0
-12 -7 5 0
-12 7 3 0
-12 6 5 0
-12 -4 3 0
-11 8 7 0
-11 8 6 0
11 6 1 0
-11 -6 1 0
-11 -4 -2 0
-10 9 8 0
10 -7 6 0
-10 -6 -3 0
10 -6 2 0
10 -5 -4 0
10 -5 1 0
-10 -4 -3 0
-10 4 3 0
-9 8 6 0
-9 -8 3 0
9 -8 1 0
9 6 -5 0
9 6 -4 0
9 6 2 0
-9 5 -1 0
-9 -3 2 0
-9 3 1 0
-8 6 4 0
8 4 -3 0
-8 4 3 0
-7 6 -4 0
-7 -5 -2 0
-5 4 1 0
-4 3 -2 0
-3 -2 -1 0
-3 2 -1 0
