p cnf 12 50
-12 10 -9 0
12 -10 6 0
-12 10 4 0
-12 10 1 0
-12 -9 -5 0
-12 -8 7 0
12 -7 -4 0
12 6 -5 0
12 -6 -4 0
-12 -6 3 0
-12 5 4 0
-12 -5 -1 0
12 4 -2 0
-12 -3 -2 0
-11 10 7 0
-11 10 3 0
11 -10 -2 0
11 -9 8 0
-11 -8 -3 0
11 7 -3 0
-11 6 -1 0
-11 -4 -1 0
-11 3 -1 0
11 -3 1 0
-11 2 1 0
-10 6 -5 0
-10 5 -3 0
-10 2 1 0
9 8 7 0
-9 8 6 0
9 -8 5 0
9 8 2 0
-9 7 5 0
-9 -6 5 0
9 -6 4 0
-9 -5 3 0
9 -5 2 0
-9 5 1 0
-9 -4 -3 0
-9 -4 -1 0
9 3 2 0
8 7 5 0
-8 -5 -1 0
7 6 1 0
7 -5 3 0
-7 4 1 0
-7 -2 1 0
7 2 1 0
-6 3 -2 0
-5 -3 -2 0
