p cnf 12 60
12 11 -10 0
12 10 -5 0
12 -10 3 0
12 -8 5 0
12 8 2 0
-12 -7 5 0
-12 7 2 0
12 -5 -2 0
12 -5 2 0
12 3 -2 0
-11 9 -5 0
11 -9 3 0
-11 -7 5 0
11 -7 4 0
-11 7 2 0
-11 -6 3 0
11 -5 -3 0
10 9 6 0
-10 9 -3 0
10 9 1 0
10 8 4 0
-10 8 2 0
10 7 5 0
10 7 -3 0
-10 -5 1 0
-10 -4 -2 0
-10 3 -2 0
-10 3 2 0
-10 2 1 0
9 -8 7 0
-9 8 6 0
-9 -8 3 0
-9 -7 -4 0
-9 -7 4 0
9 6 -4 0
9 -6 4 0
-9 6 -1 0
-9 5 -1 0
-9 4 3 0
9 -3 1 0
9 2 1 0
8 7 -3 0
-8 -5 -2 0
8 -5 2 0
-8 -3 1 0
7 -6 4 0
-7 6 -4 0
-7 5 -3 0
-7 -5 2 0
-7 -5 1 0
7 -4 -1 0
-7 -2 1 0
7 -2 1 0
6 4 -1 0
5 4 -2 0
5 4 2 0
5 -3 2 0
5 -3 -1 0
5 2 -1 0
3 2 -1 0
