p cnf 15 60
-15 14 11 0
15 -14 -7 0
-15 14 -3 0
15 14 -1 0
-15 -13 1 0
-15 12 -11 0
-15 12 6 0
15 12 5 0
15 -10 -7 0
-15 8 3 0
15 7 3 0
-15 7 -1 0
-14 13 1 0
14 -13 -1 0
-14 -13 1 0
14 -12 7 0
14 12 5 0
14 -11 -8 0
-14 -11 7 0
-14 10 -6 0
14 10 4 0
14 -8 5 0
-14 -6 -2 0
14 2 1 0
-13 12 3 0
-13 -12 1 0
-13 -11 10 0
-13 -10 6 0
-13 -10 3 0
-13 6 -4 0
-13 -2 1 0
-12 11 6 0
-12 10 -3 0
12 -10 -1 0
12 8 2 0
-12 -7 -4 0
12 7 1 0
12 6 -2 0
-12 -3 2 0
-11 10 6 0
-11 -9 -6 0
-11 9 4 0
11 -7 -6 0
11 7 -3 0
-11 6 1 0
11 5 4 0
-11 4 3 0
10 -9 -7 0
10 -8 -6 0
-10 8 -4 0
10 5 -2 0
-9 -8 -6 0
-9 8 3 0
-7 6 3 0
-7 5 -4 0
6 5 -4 0
6 2 -1 0
-5 4 -3 0
-4 3 -1 0
-3 2 -1 0
