p cnf 13 60
-13 12 -11 0
13 -12 7 0
-13 -12 -3 0
-13 -12 -2 0
-13 -12 -1 0
-13 -11 -10 0
-13 11 10 0
13 11 5 0
13 -11 1 0
13 10 6 0
13 10 -2 0
13 8 -5 0
-13 7 6 0
13 7 -3 0
-13 -7 1 0
13 -4 3 0
-13 -4 1 0
12 -11 -8 0
-12 11 -5 0
-12 9 8 0
-12 9 5 0
-12 9 -5 0
-12 9 4 0
12 -8 6 0
-12 8 5 0
12 -8 -3 0
-12 -7 -5 0
-12 6 3 0
-11 -10 7 0
-11 -10 2 0
-11 -9 6 0
11 -9 5 0
11 -8 -6 0
-11 8 5 0
11 -6 -2 0
11 -5 1 0
-11 -4 2 0
-11 -4 1 0
-11 -2 -1 0
10 -9 -3 0
-10 8 1 0
-10 8 -1 0
10 -7 5 0
-10 -7 -4 0
10 6 2 0
-10 -5 1 0
-9 -8 -7 0
9 7 1 0
-9 7 1 0
9 3 2 0
8 -6 -4 0
8 -6 1 0
8 3 -2 0
7 -6 -5 0
7 6 2 0
-7 3 1 0
-6 4 -2 0
-6 -3 2 0
-5 -3 2 0
3 -2 -1 0
