p cnf 15 86
15 -12 -10 0
15 12 8 0
15 11 -5 0
-15 -11 4 0
-15 10 -7 0
15 10 -7 0
15 -10 -3 0
-15 -9 -3 0
-15 9 1 0
15 -9 1 0
15 8 -7 0
15 8 4 0
15 7 2 0
15 -7 1 0
15 -6 5 0
-15 6 -3 0
15 6 -1 0
-14 -13 7 0
14 -13 3 0
14 12 -11 0
-14 -12 -7 0
14 12 7 0
-14 -12 6 0
-14 12 -5 0
14 -11 -10 0
14 -11 7 0
-14 11 2 0
-14 11 -1 0
-14 10 -6 0
14 10 -1 0
14 9 -4 0
-14 -9 3 0
-14 9 1 0
14 7 -6 0
14 -6 3 0
14 6 -2 0
14 -5 1 0
-14 -4 3 0
-14 4 3 0
14 -3 1 0
14 3 1 0
13 -12 -5 0
-13 10 1 0
13 -9 8 0
13 -9 5 0
-13 8 1 0
-13 7 6 0
13 7 -6 0
13 -6 -3 0
13 -6 -1 0
13 5 -4 0
13 -4 3 0
13 -2 -1 0
-12 -11 -6 0
-12 11 -1 0
-12 10 -7 0
12 -9 6 0
12 -9 -2 0
12 9 -2 0
-12 7 -5 0
-12 -7 -5 0
12 6 -4 0
12 6 2 0
-12 5 3 0
-12 -5 -1 0
-11 -9 8 0
11 8 -6 0
-11 6 -2 0
-11 5 -1 0
10 7 6 0
10 -7 5 0
10 5 1 0
9 8 -2 0
-9 8 -1 0
-9 -8 1 0
9 7 -1 0
9 -6 1 0
9 3 -1 0
9 -2 1 0
8 7 4 0
-8 -6 -1 0
-8 5 1 0
7 3 2 0
6 -2 -1 0
5 4 3 0
-5 -2 -1 0
