p cnf 14 78
-14 -13 -11 0
14 -13 5 0
-14 -13 -3 0
-14 -12 10 0
14 12 -8 0
14 -12 7 0
14 -11 8 0
-14 11 7 0
14 -11 6 0
14 -11 -2 0
14 -11 -1 0
14 10 8 0
14 7 -3 0
14 6 -2 0
14 -5 -1 0
-14 4 3 0
-14 -2 1 0
-13 12 4 0
-13 -12 -1 0
13 11 -7 0
13 -11 3 0
13 -10 -6 0
-13 9 6 0
-13 -9 4 0
13 -8 4 0
13 -6 -4 0
-13 -6 2 0
13 -6 -1 0
13 4 2 0
13 -2 1 0
13 -2 -1 0
12 11 -4 0
-12 -10 9 0
12 -9 -1 0
12 -7 -4 0
12 -7 -3 0
-12 -6 2 0
-12 -5 2 0
-12 -5 -1 0
-11 10 -6 0
11 10 3 0
11 -9 5 0
-11 -8 2 0
-11 6 -5 0
11 -5 -3 0
-10 9 -6 0
-10 -9 4 0
10 8 -3 0
-10 -8 2 0
10 8 -1 0
-10 7 -6 0
-10 7 -2 0
-10 7 -1 0
10 -6 -5 0
-10 6 5 0
10 -6 3 0
10 6 2 0
-10 -5 -1 0
9 8 -4 0
-9 7 -6 0
9 6 -4 0
9 5 2 0
-9 3 2 0
9 -3 -2 0
9 -2 1 0
-9 -2 1 0
-8 -6 -1 0
7 -6 2 0
7 -6 -1 0
7 -3 -1 0
7 2 1 0
7 2 -1 0
7 -2 -1 0
6 5 4 0
-6 -5 1 0
-5 -4 1 0
5 3 2 0
-4 2 1 0
