p cnf 14 55
-14 -13 -11 0
-14 13 8 0
-14 13 7 0
14 11 10 0
-14 -9 -8 0
-14 9 -6 0
14 9 -2 0
14 -8 5 0
-14 -8 5 0
13 -12 3 0
13 -12 -1 0
13 -11 -8 0
-13 11 6 0
-13 -10 5 0
13 9 -7 0
13 -9 -1 0
13 8 -3 0
-13 -5 4 0
13 4 -2 0
13 -4 -1 0
12 -10 5 0
-12 9 -6 0
-12 9 6 0
-12 -8 2 0
11 -10 -7 0
11 -10 -6 0
11 -10 -2 0
-11 9 4 0
-11 8 6 0
11 -8 4 0
-11 6 -4 0
-11 -6 4 0
11 3 1 0
10 -9 -4 0
10 8 4 0
10 -7 -4 0
10 3 1 0
-9 8 -6 0
-9 8 5 0
-9 -8 -1 0
-9 -6 -5 0
9 5 -4 0
9 -4 -1 0
-8 7 2 0
8 -7 -1 0
-8 -7 1 0
-8 4 3 0
-8 3 -1 0
8 2 1 0
-7 5 2 0
-7 4 3 0
7 -3 2 0
-7 -3 1 0
-5 -4 2 0
5 3 2 0
