p cnf 14 109
14 -13 -11 0
14 -12 -7 0
-14 -12 -5 0
-14 -12 3 0
-14 11 8 0
14 -11 7 0
-14 10 -8 0
14 -10 7 0
-14 10 -3 0
14 -10 -2 0
-14 -10 1 0
14 9 -2 0
-14 8 -6 0
-14 -8 5 0
-14 7 -6 0
-14 -7 -4 0
14 -7 3 0
-14 -6 -1 0
14 5 3 0
14 -4 -1 0
14 -3 -2 0
-14 2 -1 0
-13 -12 7 0
13 12 -6 0
-13 -12 -6 0
-13 -12 5 0
13 12 -1 0
13 -11 9 0
13 11 7 0
-13 -10 7 0
-13 -10 -5 0
-13 10 5 0
-13 9 -8 0
13 -9 -7 0
-13 -8 5 0
13 7 -5 0
-13 7 -2 0
13 7 1 0
-13 6 -3 0
13 -6 3 0
-13 -6 3 0
-13 -6 -1 0
13 5 2 0
-12 -11 10 0
-12 -11 8 0
-12 -11 5 0
12 11 -3 0
-12 10 5 0
12 -10 5 0
12 10 -2 0
-12 10 -2 0
-12 10 -1 0
12 -9 -5 0
-12 -9 -2 0
12 9 -2 0
12 8 -5 0
12 -8 -5 0
12 -8 3 0
-12 -8 -2 0
12 7 -6 0
-12 -7 6 0
12 7 2 0
12 5 -3 0
12 -4 -2 0
12 3 2 0
12 3 -1 0
12 2 1 0
-11 -10 7 0
11 9 3 0
11 -9 2 0
-11 8 6 0
11 -8 -1 0
11 7 6 0
-11 -5 -3 0
11 5 2 0
11 -4 2 0
-10 9 -5 0
-10 -9 -2 0
-10 8 -4 0
-10 7 -4 0
10 6 5 0
10 5 -2 0
-10 -3 -1 0
-9 -8 7 0
9 -8 5 0
9 8 -5 0
-9 7 -6 0
-9 7 -4 0
9 6 -5 0
-9 -6 -3 0
9 4 -3 0
-9 -3 -1 0
-8 7 -3 0
8 -7 2 0
-8 7 2 0
8 6 -5 0
8 -6 4 0
-8 -5 -3 0
8 3 -2 0
-8 3 1 0
-7 6 5 0
-7 -6 1 0
-7 -5 -2 0
-7 5 1 0
7 -4 1 0
-7 3 2 0
-6 -5 2 0
-6 -5 -1 0
5 4 -2 0
