p cnf 15 52
-15 -14 11 0
-15 -14 -5 0
-15 -14 -4 0
-15 12 -1 0
-15 10 -6 0
-15 -10 5 0
-15 8 -6 0
15 -8 -5 0
-15 3 -2 0
15 3 -1 0
14 -13 12 0
-14 -13 -10 0
14 -11 6 0
-14 -10 9 0
-14 -10 6 0
13 12 -3 0
-13 11 7 0
13 10 -4 0
-13 -9 -4 0
13 -7 4 0
13 -6 4 0
13 -6 -2 0
12 -10 -9 0
12 -10 8 0
-12 8 6 0
12 8 4 0
12 8 -4 0
12 -7 5 0
12 -6 -5 0
-12 6 -3 0
12 6 2 0
-12 -5 -3 0
-12 3 1 0
11 9 2 0
-11 9 1 0
-11 -7 3 0
11 -7 2 0
10 8 6 0
-10 -8 5 0
10 8 -3 0
10 -7 -6 0
9 -7 -1 0
-9 -6 5 0
9 -4 1 0
-8 6 -2 0
-8 5 -1 0
-8 -4 -3 0
8 3 -2 0
-7 -5 -2 0
7 -2 1 0
5 -4 -3 0
-5 -4 -2 0
