p cnf 15 115
-15 14 8 0
-15 -14 7 0
-15 -14 -3 0
15 -13 -4 0
-15 13 -1 0
-15 -12 5 0
-15 -12 -4 0
-15 -12 -2 0
15 -12 -1 0
-15 11 -5 0
15 10 8 0
-15 -10 5 0
15 9 7 0
15 8 7 0
15 8 5 0
-15 -7 3 0
-15 -5 -4 0
15 -5 2 0
-15 -4 -2 0
15 3 2 0
-15 3 -2 0
-15 3 2 0
-14 13 12 0
14 -13 -3 0
14 -12 -11 0
14 12 -10 0
14 12 -7 0
-14 12 -4 0
14 -12 4 0
-14 -11 -6 0
14 -11 -4 0
-14 -10 6 0
-14 9 4 0
14 -8 6 0
14 -8 3 0
-14 7 -4 0
14 7 -3 0
14 -7 3 0
14 7 2 0
-14 -4 -1 0
14 -3 1 0
13 -12 -9 0
13 -12 1 0
-13 11 10 0
-13 11 -9 0
13 -11 3 0
13 -11 -3 0
-13 11 2 0
13 -11 1 0
13 10 -7 0
-13 -9 2 0
13 -9 -2 0
-13 9 -1 0
13 -8 -4 0
13 8 -2 0
13 7 2 0
13 -7 2 0
13 6 -5 0
13 -4 -3 0
13 -4 -2 0
13 2 1 0
-12 11 8 0
-12 -10 -7 0
12 10 6 0
-12 -10 -5 0
-12 -10 5 0
12 -10 3 0
12 10 2 0
12 -9 7 0
12 9 7 0
-12 9 2 0
12 -8 -4 0
-11 10 7 0
-11 9 -2 0
11 9 2 0
-11 -9 1 0
11 -9 1 0
-11 8 7 0
11 8 -4 0
11 8 -3 0
11 7 -6 0
11 7 -4 0
11 -7 -2 0
11 -6 -4 0
-11 6 3 0
11 6 -1 0
11 -3 1 0
-10 -9 2 0
10 -9 2 0
-10 9 2 0
-10 -8 5 0
-10 -8 1 0
-10 7 3 0
10 7 1 0
-10 6 4 0
-10 -2 -1 0
9 -8 1 0
-9 7 6 0
-9 7 3 0
-9 7 -2 0
-8 -7 6 0
8 7 -5 0
-8 -7 -3 0
8 -7 1 0
-8 3 -2 0
-7 5 3 0
7 5 3 0
7 2 -1 0
6 -4 -2 0
-6 -3 -1 0
6 -3 1 0
5 4 3 0
5 -4 1 0
5 -4 -1 0
3 2 -1 0
