p cnf 14 79
-14 -13 -4 0
-14 13 2 0
-14 -13 -2 0
14 -12 -4 0
-14 -12 -2 0
14 -12 -1 0
-14 11 2 0
-14 10 5 0
14 -10 4 0
-14 9 5 0
14 -9 4 0
-14 9 3 0
-14 -8 -2 0
14 -7 4 0
-14 -6 5 0
-14 5 -2 0
14 4 2 0
-14 -4 2 0
14 -4 1 0
-14 3 1 0
-13 -12 7 0
13 12 2 0
13 11 -7 0
13 11 -1 0
13 10 5 0
-13 9 6 0
13 9 3 0
-13 -9 -2 0
13 7 5 0
13 7 2 0
13 -5 4 0
13 4 1 0
-12 11 8 0
-12 -11 5 0
-12 -9 7 0
12 9 4 0
12 -8 6 0
12 -8 5 0
-12 -8 -1 0
-12 -7 -4 0
-12 7 -2 0
-12 -7 2 0
-12 -6 2 0
-11 -10 -4 0
-11 10 -4 0
-11 10 3 0
-11 -9 1 0
-11 -7 6 0
-11 4 3 0
-11 4 2 0
-11 -3 -2 0
10 9 4 0
10 -8 -7 0
10 7 -6 0
-10 -7 -5 0
10 -7 4 0
10 7 -3 0
-10 7 -2 0
-10 -6 3 0
10 5 3 0
10 5 -2 0
-10 5 2 0
10 4 3 0
9 8 4 0
9 -7 -6 0
9 7 2 0
-9 6 2 0
9 -5 2 0
8 7 -6 0
-8 6 3 0
8 -5 -1 0
8 3 -1 0
-7 -6 5 0
-7 4 3 0
7 3 1 0
-6 2 -1 0
5 -4 -1 0
-5 4 1 0
-3 -2 1 0
